agent,profile,seed,W,Hg,delta_guard,step,is_valid_step,action_id,proposed_action_id,env_guard_pass,env_guard_replaced,env_guard_reason,reward,mastery_flag,f_t,window_max,predicted_peak,actual_peak,window_threshold,peak_threshold,agent_guard_pass,std_guard_pass,lambda_t,will_block,violation_window_flag,violation_peak_flag
pianoMPC,balanced,1092412768,5,5,0.05,0,False,18,18,True,False,safe,0.0,0,0.054,0.054,,0.216,0.25,0.3,True,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,1,False,18,18,True,False,safe,-5.0,0,0.108,0.108,,0.216,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,2,False,18,18,True,False,safe,5.0,0,0.162,0.162,,0.216,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,3,False,18,18,True,False,relaxed,0.26255178821204705,0,0.216,0.216,,0.216,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,4,True,24,24,True,False,safe,2.252179738276114,0,0.0,0.216,,0.216,0.25,0.3,True,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,5,True,18,18,True,False,safe,1.9591757496205715,0,0.054,0.216,,0.216,0.25,0.3,True,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,6,True,18,18,True,False,safe,0.9742531100036804,0,0.108,0.216,,0.216,0.25,0.3,True,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,7,True,18,18,True,False,safe,1.7554471506821696,0,0.162,0.216,,0.216,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,8,True,18,18,True,False,safe,1.3245451588910782,0,0.216,0.216,,0.216,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,9,True,24,24,True,False,safe,0.1588806653924371,0,0.0,0.216,,0.216,0.25,0.3,True,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,10,True,18,18,True,False,safe,1.3793511611467488,0,0.054,0.216,,0.216,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,11,True,18,18,True,False,safe,0.4674312047439001,0,0.108,0.216,,0.216,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,12,True,18,18,True,False,safe,1.7264881909463268,0,0.162,0.216,,0.216,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,13,True,18,18,True,False,safe,1.7827805264662948,1,0.216,0.216,,0.27,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,14,True,18,18,True,False,safe,0.0,0,0.054,0.216,,0.27,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,15,True,18,18,True,False,safe,-5.0,0,0.108,0.216,,0.27,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,16,True,18,18,True,False,relaxed,-5.0,0,0.162,0.216,,0.27,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,17,True,18,18,True,False,relaxed,-2.991646570361768,0,0.216,0.216,,0.27,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,18,True,18,18,True,False,relaxed,-0.8090594925327824,0,0.27,0.27,,0.27,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,19,True,24,24,True,False,safe,0.9154571461122337,0,0.020000000000000018,0.27,,0.248,0.25,0.3,True,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,20,True,15,15,True,False,safe,1.610027803323717,0,0.08000000000000002,0.27,,0.248,0.25,0.3,True,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,21,True,15,15,True,False,safe,1.239033526733079,0,0.14,0.27,,0.248,0.25,0.3,True,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,22,True,18,18,True,False,safe,0.3450891078126347,0,0.194,0.27,,0.248,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,23,True,18,18,True,False,relaxed,2.184070505397002,0,0.248,0.248,,0.248,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,24,True,24,24,True,False,safe,0.44672368663713174,0,0.0,0.248,,0.27,0.25,0.3,True,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,25,True,18,18,True,False,safe,1.5447812367169924,0,0.054,0.248,,0.27,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,26,True,18,18,True,False,safe,1.1334458440532045,0,0.108,0.248,,0.27,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,27,True,18,18,True,False,safe,1.2068868472834218,0,0.162,0.248,,0.27,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,28,True,18,18,True,False,relaxed,-0.41416532067014517,0,0.216,0.216,,0.27,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,29,True,18,18,True,False,relaxed,0.11680606002804822,0,0.27,0.27,,0.27,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,30,True,24,24,True,False,safe,0.15157042766177267,0,0.020000000000000018,0.27,,0.188,0.25,0.3,True,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,31,True,15,15,True,False,safe,0.4466459879948048,0,0.08000000000000002,0.27,,0.188,0.25,0.3,True,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,32,True,18,18,True,False,safe,3.375440853297062,0,0.134,0.27,,0.22199999999999998,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,33,True,18,18,True,False,relaxed,2.6057151693497045,1,0.188,0.27,,0.27599999999999997,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,34,True,15,15,True,False,safe,0.0,0,0.06,0.188,,0.32999999999999996,0.25,0.3,True,False,,False,0,1
pianoMPC,balanced,1092412768,5,5,0.05,35,True,18,18,True,False,safe,-5.0,0,0.11399999999999999,0.188,,0.32999999999999996,0.25,0.3,False,False,,False,0,1
pianoMPC,balanced,1092412768,5,5,0.05,36,True,18,18,True,False,relaxed,0.06030500685867758,0,0.16799999999999998,0.188,,0.32999999999999996,0.25,0.3,False,False,,False,0,1
pianoMPC,balanced,1092412768,5,5,0.05,37,True,18,18,True,False,relaxed,0.08500297536869374,0,0.22199999999999998,0.22199999999999998,,0.32999999999999996,0.25,0.3,False,False,,False,0,1
pianoMPC,balanced,1092412768,5,5,0.05,38,True,18,18,True,False,relaxed,2.9483572166781906,0,0.27599999999999997,0.27599999999999997,,0.32999999999999996,0.25,0.3,False,False,,False,1,1
pianoMPC,balanced,1092412768,5,5,0.05,39,True,18,18,True,False,relaxed,0.6969063567144747,0,0.32999999999999996,0.32999999999999996,,0.32999999999999996,0.25,0.3,False,False,,False,1,1
pianoMPC,balanced,1092412768,5,5,0.05,40,True,24,24,True,False,safe,1.580832613796289,0,0.07999999999999996,0.32999999999999996,,0.24199999999999994,0.25,0.3,True,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,41,True,18,18,True,False,safe,-0.6938726651167385,0,0.13399999999999995,0.32999999999999996,,0.24199999999999994,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,42,True,18,18,True,False,relaxed,5.0,0,0.18799999999999994,0.32999999999999996,,0.24199999999999994,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,43,True,18,18,True,False,relaxed,0.5837770702122655,0,0.24199999999999994,0.32999999999999996,,0.24199999999999994,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,44,True,24,24,True,False,safe,-0.8341353235184192,0,0.0,0.24199999999999994,,0.27599999999999997,0.25,0.3,True,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,45,True,15,15,True,False,safe,2.70804241299449,0,0.06,0.24199999999999994,,0.27599999999999997,0.25,0.3,True,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,46,True,18,18,True,False,safe,0.9286849411879261,0,0.11399999999999999,0.24199999999999994,,0.27599999999999997,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,47,True,18,18,True,False,safe,1.0129750546287644,0,0.16799999999999998,0.24199999999999994,,0.27599999999999997,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,48,True,18,18,True,False,relaxed,0.8194431040500689,0,0.22199999999999998,0.22199999999999998,,0.27599999999999997,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,49,True,18,18,True,False,relaxed,0.8883329558876929,0,0.27599999999999997,0.27599999999999997,,0.27599999999999997,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,50,True,24,24,True,False,safe,-1.1102449816427389,0,0.025999999999999968,0.27599999999999997,,0.18799999999999994,0.25,0.3,True,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,51,True,18,18,True,False,safe,1.143307831536479,0,0.07999999999999996,0.27599999999999997,,0.18799999999999994,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,52,True,18,18,True,False,safe,2.3195371735908643,0,0.13399999999999995,0.27599999999999997,,0.22199999999999998,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,53,True,18,18,True,False,relaxed,0.913944087269054,1,0.18799999999999994,0.27599999999999997,,0.27599999999999997,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,54,True,15,15,True,False,safe,0.0,0,0.06,0.18799999999999994,,0.27599999999999997,0.25,0.3,True,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,55,True,18,18,True,False,safe,-5.0,0,0.11399999999999999,0.18799999999999994,,0.27599999999999997,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,56,True,18,18,True,False,safe,-5.0,0,0.16799999999999998,0.18799999999999994,,0.27599999999999997,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,57,True,18,18,True,False,relaxed,2.419209341873832,0,0.22199999999999998,0.22199999999999998,,0.27599999999999997,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,58,True,18,18,True,False,relaxed,0.35034834630344164,0,0.27599999999999997,0.27599999999999997,,0.27599999999999997,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,59,True,24,24,True,False,safe,-1.7922322053592774,0,0.025999999999999968,0.27599999999999997,,0.24199999999999994,0.25,0.3,True,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,60,True,18,18,True,False,safe,0.9397198993063876,0,0.07999999999999996,0.27599999999999997,,0.24199999999999994,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,61,True,18,18,True,False,safe,1.5826484636995772,0,0.13399999999999995,0.27599999999999997,,0.24199999999999994,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,62,True,18,18,True,False,relaxed,2.2263605082094746,0,0.18799999999999994,0.27599999999999997,,0.24199999999999994,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,63,True,18,18,True,False,relaxed,1.011957884294135,0,0.24199999999999994,0.24199999999999994,,0.24199999999999994,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,64,True,24,24,True,False,safe,0.11183968955859074,0,0.0,0.24199999999999994,,0.27,0.25,0.3,True,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,65,True,18,18,True,False,safe,1.7781024011999178,0,0.054,0.24199999999999994,,0.27,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,66,True,18,18,True,False,safe,-0.8509707665300272,0,0.108,0.24199999999999994,,0.27,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,67,True,18,18,True,False,safe,0.628759865957631,0,0.162,0.24199999999999994,,0.27,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,68,True,18,18,True,False,safe,2.384487488733363,0,0.216,0.216,,0.27,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1092412768,5,5,0.05,69,True,18,18,True,False,relaxed,1.7540925175333892,0,0.27,0.27,,0.27,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,70,True,24,24,True,False,safe,-0.2600019714622162,0,0.020000000000000018,0.27,,0.182,0.25,0.3,True,True,,False,1,0
pianoMPC,balanced,1092412768,5,5,0.05,71,True,18,18,True,False,safe,1.962174062258545,0,0.07400000000000001,0.27,,0.182,0.25,0.3,False,True,,False,1,0
