agent,profile,seed,W,Hg,delta_guard,step,is_valid_step,action_id,proposed_action_id,env_guard_pass,env_guard_replaced,env_guard_reason,reward,mastery_flag,f_t,window_max,predicted_peak,actual_peak,window_threshold,peak_threshold,agent_guard_pass,std_guard_pass,lambda_t,will_block,violation_window_flag,violation_peak_flag
pianoMPC,severe_left_weak,3288107192,20,7,0.1,0,False,18,18,True,False,safe,0.0,0,0.134,0.134,,0.188,0.2,0.30000000000000004,False,True,,False,0,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,1,False,18,18,True,False,relaxed,5.0,0,0.188,0.188,,0.188,0.2,0.30000000000000004,False,True,,False,0,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,2,False,24,24,True,False,safe,3.706152413294501,0,0.0,0.188,,0.162,0.2,0.30000000000000004,True,True,,False,0,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,3,False,18,18,True,False,safe,-0.34675260591238144,0,0.054,0.188,,0.216,0.2,0.30000000000000004,False,True,,False,0,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,4,False,18,18,True,False,safe,1.2870700161165731,0,0.108,0.188,,0.216,0.2,0.30000000000000004,False,True,,False,0,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,5,False,18,18,True,False,safe,-1.388024978610989,0,0.162,0.188,,0.216,0.2,0.30000000000000004,False,True,,False,0,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,6,False,24,24,True,False,safe,1.2385216289354848,0,0.0,0.188,,0.216,0.2,0.30000000000000004,True,True,,False,0,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,7,False,18,18,True,False,safe,0.686845480344506,0,0.054,0.188,,0.216,0.2,0.30000000000000004,False,True,,False,0,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,8,False,18,18,True,False,safe,-0.0762959916093061,0,0.108,0.188,,0.216,0.2,0.30000000000000004,False,True,,False,0,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,9,False,18,18,True,False,relaxed,0.41795635581476576,0,0.162,0.188,,0.216,0.2,0.30000000000000004,False,True,,False,0,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,10,False,18,18,True,False,relaxed,1.691868320239,0,0.216,0.216,,0.216,0.2,0.30000000000000004,False,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,11,False,24,24,True,False,safe,-0.5158161277742525,0,0.0,0.216,,0.216,0.2,0.30000000000000004,True,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,12,False,18,18,True,False,safe,2.609218236219628,0,0.054,0.216,,0.216,0.2,0.30000000000000004,False,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,13,False,18,18,True,False,relaxed,2.093658395773892,0,0.108,0.216,,0.216,0.2,0.30000000000000004,False,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,14,False,18,18,True,False,relaxed,0.34445006907813236,0,0.162,0.216,,0.216,0.2,0.30000000000000004,False,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,15,False,18,18,True,False,relaxed,2.1389810353630834,0,0.216,0.216,,0.216,0.2,0.30000000000000004,False,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,16,False,24,24,True,False,safe,0.014893395560554062,0,0.0,0.216,,0.216,0.2,0.30000000000000004,True,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,17,False,18,18,True,False,safe,1.2117035908716303,0,0.054,0.216,,0.216,0.2,0.30000000000000004,False,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,18,False,18,18,True,False,safe,2.229753310478546,0,0.108,0.216,,0.216,0.2,0.30000000000000004,False,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,19,True,18,18,True,False,relaxed,0.29522552419292647,0,0.162,0.216,,0.216,0.2,0.30000000000000004,False,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,20,True,18,18,True,False,relaxed,0.3063122891812597,0,0.216,0.216,,0.242,0.2,0.30000000000000004,False,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,21,True,24,24,True,False,safe,0.16543662242836396,0,0.0,0.216,,0.242,0.2,0.30000000000000004,True,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,22,True,18,18,True,False,safe,1.2033522887959904,0,0.054,0.216,,0.242,0.2,0.30000000000000004,False,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,23,True,18,18,True,False,safe,0.9625256139124457,0,0.108,0.216,,0.242,0.2,0.30000000000000004,False,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,24,True,18,18,True,False,relaxed,1.556457181239995,1,0.162,0.216,,0.242,0.2,0.30000000000000004,False,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,25,True,18,18,True,False,safe,0.0,0,0.134,0.216,,0.242,0.2,0.30000000000000004,False,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,26,True,18,18,True,False,relaxed,5.0,0,0.188,0.216,,0.242,0.2,0.30000000000000004,False,True,,False,1,0
pianoMPC,severe_left_weak,3288107192,20,7,0.1,27,True,18,18,True,False,relaxed,1.8411826195295065,0,0.242,0.242,,0.242,0.2,0.30000000000000004,False,True,,False,1,0
