agent,profile,seed,W,Hg,delta_guard,step,is_valid_step,action_id,proposed_action_id,env_guard_pass,env_guard_replaced,env_guard_reason,reward,mastery_flag,f_t,window_max,predicted_peak,actual_peak,window_threshold,peak_threshold,agent_guard_pass,std_guard_pass,lambda_t,will_block,violation_window_flag,violation_peak_flag
pianoMPC,mild_left_weak,1767394305,20,5,0.1,0,False,18,18,True,False,safe,0.0,0,0.10400000000000001,0.10400000000000001,,0.212,0.22,0.32,False,True,,False,0,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,1,False,18,18,True,False,safe,5.0,0,0.158,0.158,,0.212,0.22,0.32,False,True,,False,0,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,2,False,18,18,True,False,relaxed,1.5776473808139426,0,0.212,0.212,,0.22199999999999998,0.22,0.32,False,True,,False,0,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,3,False,24,24,True,False,safe,2.0742017051033894,0,0.0,0.212,,0.22199999999999998,0.22,0.32,True,True,,False,0,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,4,False,15,15,True,False,safe,-0.20621959647066743,0,0.06,0.212,,0.22199999999999998,0.22,0.32,True,True,,False,0,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,5,False,18,18,True,False,safe,2.61989052541993,0,0.11399999999999999,0.212,,0.22199999999999998,0.22,0.32,False,True,,False,0,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,6,False,18,18,True,False,safe,0.3986632642470598,0,0.16799999999999998,0.212,,0.22199999999999998,0.22,0.32,True,True,,False,0,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,7,False,18,18,True,False,relaxed,0.9593638645249264,0,0.22199999999999998,0.22199999999999998,,0.22199999999999998,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,8,False,24,24,True,False,safe,-0.741305936160399,0,0.0,0.22199999999999998,,0.216,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,9,False,18,18,True,False,safe,2.110821660117661,0,0.054,0.22199999999999998,,0.216,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,10,False,18,18,True,False,safe,1.299605734159935,0,0.108,0.22199999999999998,,0.216,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,11,False,18,18,True,False,relaxed,2.2340606799941134,0,0.162,0.22199999999999998,,0.216,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,12,False,18,18,True,False,relaxed,0.9777433176067292,0,0.216,0.22199999999999998,,0.22199999999999998,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,13,False,24,24,True,False,safe,0.19945660608087323,0,0.0,0.22199999999999998,,0.27599999999999997,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,14,False,15,15,True,False,safe,0.3835394589165464,0,0.06,0.22199999999999998,,0.32999999999999996,0.22,0.32,True,False,,False,1,1
pianoMPC,mild_left_weak,1767394305,20,5,0.1,15,False,18,18,True,False,relaxed,1.8678408412481118,0,0.11399999999999999,0.22199999999999998,,0.32999999999999996,0.22,0.32,False,False,,False,1,1
pianoMPC,mild_left_weak,1767394305,20,5,0.1,16,False,18,18,True,False,relaxed,0.6385780301894388,0,0.16799999999999998,0.22199999999999998,,0.32999999999999996,0.22,0.32,False,False,,False,1,1
pianoMPC,mild_left_weak,1767394305,20,5,0.1,17,False,18,18,True,False,relaxed,0.8387914450530021,0,0.22199999999999998,0.22199999999999998,,0.32999999999999996,0.22,0.32,False,False,,False,1,1
pianoMPC,mild_left_weak,1767394305,20,5,0.1,18,False,18,18,True,False,relaxed,1.7447974656920395,0,0.27599999999999997,0.27599999999999997,,0.32999999999999996,0.22,0.32,False,False,,False,1,1
pianoMPC,mild_left_weak,1767394305,20,5,0.1,19,True,18,18,True,False,relaxed,0.819238320074436,0,0.32999999999999996,0.32999999999999996,,0.32999999999999996,0.22,0.32,False,False,,False,1,1
pianoMPC,mild_left_weak,1767394305,20,5,0.1,20,True,24,24,True,False,safe,-0.1347082212149612,0,0.07999999999999996,0.32999999999999996,,0.24199999999999994,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,21,True,18,18,True,False,safe,1.5750070958724771,0,0.13399999999999995,0.32999999999999996,,0.24199999999999994,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,22,True,18,18,True,False,safe,1.0853216152984635,0,0.18799999999999994,0.32999999999999996,,0.266,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,23,True,18,18,True,False,relaxed,1.807330546308279,1,0.24199999999999994,0.32999999999999996,,0.266,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,24,True,18,18,True,False,safe,0.0,0,0.10400000000000001,0.32999999999999996,,0.266,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,25,True,18,18,True,False,safe,5.0,0,0.158,0.32999999999999996,,0.266,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,26,True,18,18,True,False,relaxed,2.623978913384629,0,0.212,0.32999999999999996,,0.266,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,27,True,18,18,True,False,relaxed,1.9009024745209502,0,0.266,0.32999999999999996,,0.266,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,28,True,24,24,True,False,safe,0.2892006055731979,0,0.016000000000000014,0.32999999999999996,,0.184,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,29,True,15,15,True,False,safe,-1.4297671548510795,0,0.07600000000000001,0.32999999999999996,,0.184,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,30,True,18,18,True,False,relaxed,0.3126598888895968,0,0.13,0.32999999999999996,,0.184,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,31,True,18,18,True,False,relaxed,2.516966949702723,0,0.184,0.32999999999999996,,0.22199999999999998,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,32,True,24,24,True,False,safe,0.3659890485296737,0,0.0,0.32999999999999996,,0.27599999999999997,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,33,True,15,15,True,False,safe,1.9633319288912596,0,0.06,0.32999999999999996,,0.27599999999999997,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,34,True,18,18,True,False,relaxed,2.196057354332114,0,0.11399999999999999,0.32999999999999996,,0.27599999999999997,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,35,True,18,18,True,False,safe,1.5605091547907721,0,0.16799999999999998,0.32999999999999996,,0.27599999999999997,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,36,True,18,18,True,False,relaxed,-0.4372314503814403,0,0.22199999999999998,0.32999999999999996,,0.27599999999999997,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,37,True,18,18,True,False,relaxed,0.00637655592151577,0,0.27599999999999997,0.32999999999999996,,0.27599999999999997,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,38,True,24,24,True,False,safe,-0.17774551107810094,0,0.025999999999999968,0.32999999999999996,,0.19399999999999995,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,39,True,15,15,True,False,safe,2.8855916302417484,0,0.08599999999999997,0.27599999999999997,,0.19399999999999995,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,40,True,18,18,True,False,safe,0.3953644091046697,0,0.13999999999999996,0.27599999999999997,,0.19399999999999995,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,41,True,18,18,True,False,relaxed,0.9180176032118472,1,0.19399999999999995,0.27599999999999997,,0.19399999999999995,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,42,True,18,18,True,False,relaxed,0.0,0,0.10400000000000001,0.27599999999999997,,0.162,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,43,True,18,18,True,False,safe,-5.0,0,0.158,0.27599999999999997,,0.216,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,44,True,24,24,True,False,safe,4.359223905821255,0,0.0,0.27599999999999997,,0.27,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,45,True,18,18,True,False,safe,0.4941424461147912,0,0.054,0.27599999999999997,,0.27,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,46,True,18,18,True,False,safe,1.0401438152100166,0,0.108,0.27599999999999997,,0.27,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,47,True,18,18,True,False,safe,1.4185049825605185,0,0.162,0.27599999999999997,,0.27,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,48,True,18,18,True,False,relaxed,1.624038066638579,0,0.216,0.27599999999999997,,0.27,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,49,True,18,18,True,False,relaxed,1.2855790063836845,0,0.27,0.27599999999999997,,0.27,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,50,True,24,24,True,False,safe,-0.9025616706497095,0,0.020000000000000018,0.27599999999999997,,0.296,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,51,True,18,18,True,False,safe,2.3209545510197436,0,0.07400000000000001,0.27599999999999997,,0.296,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,52,True,15,15,True,False,safe,-2.097007525183443,0,0.134,0.27599999999999997,,0.296,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,53,True,18,18,True,False,relaxed,1.2956739202564538,0,0.188,0.27599999999999997,,0.296,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,54,True,18,18,True,False,relaxed,0.6987697264646712,0,0.242,0.27599999999999997,,0.296,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1767394305,20,5,0.1,55,True,18,18,True,False,relaxed,1.4873732829774449,0,0.296,0.296,,0.296,0.22,0.32,False,True,,False,1,0
