agent,profile,seed,W,Hg,delta_guard,step,is_valid_step,action_id,proposed_action_id,env_guard_pass,env_guard_replaced,env_guard_reason,reward,mastery_flag,f_t,window_max,predicted_peak,actual_peak,window_threshold,peak_threshold,agent_guard_pass,std_guard_pass,lambda_t,will_block,violation_window_flag,violation_peak_flag
pianoMPC,mild_left_weak,3875840737,20,3,0.05,0,False,15,15,True,False,safe,0.0,0,0.11,0.11,,0.218,0.22,0.27,True,True,,False,0,0
pianoMPC,mild_left_weak,3875840737,20,3,0.05,1,False,18,18,True,False,safe,-5.0,0,0.164,0.164,,0.218,0.22,0.27,True,True,,False,0,0
pianoMPC,mild_left_weak,3875840737,20,3,0.05,2,False,18,18,True,False,safe,0.19244715141301097,0,0.218,0.218,,0.218,0.22,0.27,True,True,,False,0,0
pianoMPC,mild_left_weak,3875840737,20,3,0.05,3,False,24,24,True,False,safe,2.2818643606086786,0,0.0,0.218,,0.18,0.22,0.27,True,True,,False,0,0
pianoMPC,mild_left_weak,3875840737,20,3,0.05,4,False,15,15,True,False,safe,0.23663564726213016,0,0.06,0.218,,0.24,0.22,0.27,True,True,,False,0,0
pianoMPC,mild_left_weak,3875840737,20,3,0.05,5,False,15,15,True,False,safe,-0.34086491491707127,0,0.12,0.218,,0.24,0.22,0.27,True,True,,False,0,0
pianoMPC,mild_left_weak,3875840737,20,3,0.05,6,False,15,15,True,False,safe,0.06652841486068177,0,0.18,0.218,,0.24,0.22,0.27,True,True,,False,0,0
pianoMPC,mild_left_weak,3875840737,20,3,0.05,7,False,15,15,True,False,safe,1.3777295665598523,0,0.24,0.24,,0.24,0.22,0.27,True,True,,False,1,0
pianoMPC,mild_left_weak,3875840737,20,3,0.05,8,False,24,24,True,False,safe,-0.2776026512132485,0,0.0,0.24,,0.174,0.22,0.27,True,True,,False,1,0
pianoMPC,mild_left_weak,3875840737,20,3,0.05,9,False,15,15,True,False,safe,2.8021096390336058,0,0.06,0.24,,0.22799999999999998,0.22,0.27,True,True,,False,1,0
pianoMPC,mild_left_weak,3875840737,20,3,0.05,10,False,15,15,True,False,safe,2.1512152766268446,0,0.12,0.24,,0.282,0.22,0.27,True,False,,False,1,1
pianoMPC,mild_left_weak,3875840737,20,3,0.05,11,False,18,18,True,False,relaxed,0.1881552074306871,0,0.174,0.24,,0.282,0.22,0.27,False,False,,False,1,1
pianoMPC,mild_left_weak,3875840737,20,3,0.05,12,False,18,18,True,False,relaxed,0.4746930607449407,0,0.22799999999999998,0.24,,0.282,0.22,0.27,False,False,,False,1,1
