agent,profile,seed,W,Hg,delta_guard,step,is_valid_step,action_id,proposed_action_id,env_guard_pass,env_guard_replaced,env_guard_reason,reward,mastery_flag,f_t,window_max,predicted_peak,actual_peak,window_threshold,peak_threshold,agent_guard_pass,std_guard_pass,lambda_t,will_block,violation_window_flag,violation_peak_flag
pianoMPC,balanced,1546868339,5,5,0.0,0,False,18,18,True,False,safe,0.0,0,0.054,0.054,,0.162,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,1,False,18,18,True,False,safe,5.0,0,0.108,0.108,,0.162,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,2,False,18,18,True,False,safe,0.26750639218744976,0,0.162,0.162,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,3,False,24,18,False,True,rest_fallback,-2.6959431413889514,0,0.0,0.162,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,4,True,18,18,True,False,safe,5.0,0,0.054,0.162,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,5,True,18,18,True,False,safe,0.3192033732178517,0,0.108,0.162,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,6,True,18,18,True,False,safe,-0.028079107211508515,0,0.162,0.162,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,7,True,18,18,True,False,relaxed,-0.3820688545197036,0,0.216,0.216,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,8,True,24,24,True,False,safe,-0.4895608682776128,0,0.0,0.216,,0.216,0.25,0.25,True,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,9,True,18,18,True,False,safe,4.372608054464874,0,0.054,0.216,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,10,True,18,18,True,False,safe,2.6152973448415318,0,0.108,0.216,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,11,True,18,18,True,False,safe,0.18507020284687858,0,0.162,0.216,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,12,True,18,18,True,False,safe,0.5245214190779216,0,0.216,0.216,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,13,True,24,18,False,True,rest_fallback,-0.8679081180774909,0,0.0,0.216,,0.162,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,14,True,18,18,True,False,safe,2.185442216090811,0,0.054,0.216,,0.162,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,15,True,18,18,True,False,safe,1.6395000081636046,0,0.108,0.216,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,16,True,18,18,True,False,safe,2.140844721565806,1,0.162,0.216,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,17,True,18,18,True,False,safe,0.0,0,0.054,0.162,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,18,True,18,18,True,False,safe,5.0,0,0.108,0.162,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,19,True,18,18,True,False,safe,5.0,0,0.162,0.162,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,20,True,18,18,True,False,relaxed,-3.3252630003990324,0,0.216,0.216,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,21,True,24,18,False,True,rest_fallback,2.2234116758296594,0,0.0,0.216,,0.216,0.25,0.25,False,True,,False,0,0
pianoMPC,balanced,1546868339,5,5,0.0,22,True,18,18,True,False,safe,4.068886405460252,0,0.054,0.216,,0.216,0.25,0.25,False,True,,False,0,0
