agent,profile,seed,W,Hg,delta_guard,step,is_valid_step,action_id,proposed_action_id,env_guard_pass,env_guard_replaced,env_guard_reason,reward,mastery_flag,f_t,window_max,predicted_peak,actual_peak,window_threshold,peak_threshold,agent_guard_pass,std_guard_pass,lambda_t,will_block,violation_window_flag,violation_peak_flag
pianoMPC,balanced,3477080960,5,3,0.1,0,False,15,15,True,False,safe,0.0,0,0.06,0.06,,0.22799999999999998,0.25,0.35,True,True,,False,0,0
pianoMPC,balanced,3477080960,5,3,0.1,1,False,15,15,True,False,safe,-5.0,0,0.12,0.12,,0.282,0.25,0.35,True,True,,False,0,0
pianoMPC,balanced,3477080960,5,3,0.1,2,False,18,18,True,False,relaxed,-5.0,0,0.174,0.174,,0.33599999999999997,0.25,0.35,False,True,,False,0,0
pianoMPC,balanced,3477080960,5,3,0.1,3,False,18,18,True,False,relaxed,4.841691349484664,0,0.22799999999999998,0.22799999999999998,,0.33599999999999997,0.25,0.35,False,True,,False,0,0
pianoMPC,balanced,3477080960,5,3,0.1,4,True,18,18,True,False,relaxed,3.5568145822132387,0,0.282,0.282,,0.33599999999999997,0.25,0.35,False,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,5,True,18,18,True,False,relaxed,-0.6109978870857613,0,0.33599999999999997,0.33599999999999997,,0.33599999999999997,0.25,0.35,False,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,6,True,24,24,True,False,safe,0.4047420071470946,0,0.08599999999999997,0.33599999999999997,,0.25999999999999995,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,7,True,15,15,True,False,safe,1.3244436605982155,0,0.14599999999999996,0.33599999999999997,,0.31399999999999995,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,8,True,15,15,True,False,safe,2.7636592395135926,0,0.20599999999999996,0.33599999999999997,,0.31399999999999995,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,9,True,18,18,True,False,relaxed,2.972396194815228,0,0.25999999999999995,0.33599999999999997,,0.31399999999999995,0.25,0.35,False,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,10,True,18,18,True,False,relaxed,1.1523849765878245,1,0.31399999999999995,0.31399999999999995,,0.31399999999999995,0.25,0.35,False,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,11,True,15,15,True,False,safe,0.0,0,0.06,0.31399999999999995,,0.23399999999999999,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,12,True,15,15,True,False,safe,-5.0,0,0.12,0.31399999999999995,,0.288,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,13,True,15,15,True,False,safe,0.8447910354118368,0,0.18,0.31399999999999995,,0.288,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,14,True,18,18,True,False,relaxed,1.6333230219558323,0,0.23399999999999999,0.31399999999999995,,0.288,0.25,0.35,False,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,15,True,18,18,True,False,relaxed,-0.1225839135038546,0,0.288,0.288,,0.288,0.25,0.35,False,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,16,True,24,24,True,False,safe,-0.9662045265243596,0,0.03799999999999998,0.288,,0.21799999999999997,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,17,True,15,15,True,False,safe,1.5286749207593007,0,0.09799999999999998,0.288,,0.27199999999999996,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,18,True,15,15,True,False,safe,1.8514307661493388,0,0.15799999999999997,0.288,,0.27199999999999996,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,19,True,15,15,True,False,safe,2.8646788453990264,0,0.21799999999999997,0.288,,0.27199999999999996,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,20,True,18,18,True,False,relaxed,1.89139915319346,0,0.27199999999999996,0.27199999999999996,,0.27199999999999996,0.25,0.35,False,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,21,True,24,24,True,False,safe,-0.5262669877581528,0,0.021999999999999964,0.27199999999999996,,0.19599999999999995,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,22,True,15,15,True,False,safe,0.7018891668396633,0,0.08199999999999996,0.27199999999999996,,0.24999999999999994,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,23,True,15,15,True,False,safe,0.08964098954837081,0,0.14199999999999996,0.27199999999999996,,0.30399999999999994,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,24,True,18,18,True,False,relaxed,1.391292712200481,0,0.19599999999999995,0.27199999999999996,,0.30399999999999994,0.25,0.35,False,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,25,True,18,18,True,False,relaxed,1.8394042644601076,0,0.24999999999999994,0.24999999999999994,,0.30399999999999994,0.25,0.35,False,True,,False,0,0
pianoMPC,balanced,3477080960,5,3,0.1,26,True,18,18,True,False,relaxed,0.15072055807753099,0,0.30399999999999994,0.30399999999999994,,0.30399999999999994,0.25,0.35,False,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,27,True,24,24,True,False,safe,-1.856475597750398,0,0.05399999999999994,0.30399999999999994,,0.22799999999999992,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,28,True,15,15,True,False,safe,0.696577627813755,0,0.11399999999999993,0.30399999999999994,,0.22799999999999992,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,29,True,15,15,True,False,safe,0.4874414742083994,0,0.17399999999999993,0.30399999999999994,,0.22799999999999992,0.25,0.35,True,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,30,True,18,18,True,False,relaxed,1.4704872706098993,1,0.22799999999999992,0.30399999999999994,,0.22799999999999992,0.25,0.35,False,True,,False,1,0
pianoMPC,balanced,3477080960,5,3,0.1,31,True,15,15,True,False,safe,0.0,0,0.06,0.22799999999999992,,0.18,0.25,0.35,True,True,,False,0,0
pianoMPC,balanced,3477080960,5,3,0.1,32,True,15,15,True,False,safe,-5.0,0,0.12,0.22799999999999992,,0.18,0.25,0.35,True,True,,False,0,0
pianoMPC,balanced,3477080960,5,3,0.1,33,True,15,15,True,False,safe,1.6738047365295459,0,0.18,0.22799999999999992,,0.18,0.25,0.35,True,True,,False,0,0
pianoMPC,balanced,3477080960,5,3,0.1,34,True,24,24,True,False,safe,2.5465950752636357,0,0.0,0.22799999999999992,,0.174,0.25,0.35,True,True,,False,0,0
pianoMPC,balanced,3477080960,5,3,0.1,35,True,15,15,True,False,safe,0.14989522504073252,0,0.06,0.18,,0.22799999999999998,0.25,0.35,True,True,,False,0,0
pianoMPC,balanced,3477080960,5,3,0.1,36,True,18,18,True,False,relaxed,0.011744109207092958,0,0.11399999999999999,0.18,,0.282,0.25,0.35,False,True,,False,0,0
pianoMPC,balanced,3477080960,5,3,0.1,37,True,15,15,True,False,safe,-0.6343456061375439,0,0.174,0.18,,0.282,0.25,0.35,True,True,,False,0,0
