scenario,agent,profile,num_runs,guard_enabled,guard_delta,safety_margin,action_changed_rate_mean,action_changed_rate_std,avg_async_mean,avg_async_std,avg_constraint_violation_mean,avg_constraint_violation_std,avg_dom_gap_mean,avg_dom_gap_std,avg_fatigue_mean,avg_fatigue_std,avg_fid_mean,avg_fid_std,avg_reward_raw_mean,avg_reward_raw_std,executed_step_cap_violation_rate_mean,executed_step_cap_violation_rate_std,fatigue_overload_rate_mean,fatigue_overload_rate_std,feasible_rate_mean,feasible_rate_std,guard_replacement_rate_mean,guard_replacement_rate_std,independence_gain_mean,independence_gain_std,mastered_mean,mastered_std,mastery_rate,proposed_relaxed_violation_rate_mean,proposed_relaxed_violation_rate_std,proposed_step_cap_violation_rate_mean,proposed_step_cap_violation_rate_std,regret_mean,regret_std,relaxed_execution_rate_mean,relaxed_execution_rate_std,rest_fallback_rate_mean,rest_fallback_rate_std,retention_delta_mean,retention_delta_std,sample_efficiency_mean,sample_efficiency_std,skill_improvement_mean,skill_improvement_std,steps_mean,steps_std,time_to_mastery_mean,time_to_mastery_std,total_reward_mean,total_reward_raw_mean,total_reward_raw_std,total_reward_std
shared_guard,DQN,severe_left_weak,10,True,0.08,0.05,0.2183223325996954,0.06659944883532837,28.906217230846504,4.709923281331809,0.003547251827911183,0.003063382182617385,9.345174604095488,1.2207772700796988,0.4066452174611145,0.06859698019754303,0.5171750056573179,0.032699748537744724,-1.3271330548879727,0.08873980193674161,0.11597243377463759,0.07104651448980481,0.05890932892379771,0.05058088864625098,0.9410906710762024,0.050580888646251,0.2183223325996954,0.06659944883532837,29.109727473878117,3.791473620648207,1.0,0.0,1.0,0.08977201506080026,0.03985629635867447,0.334294766374333,0.10318148533434583,-42.592519935145404,10.66269833992615,0.11597243377463759,0.07104651448980481,0.2183223325996954,0.06659944883532837,0.7290028581352908,0.09407289141053264,47.7,10.780074211247342,0.7408234175763723,0.07041745224360807,47.7,10.780074211247342,47.7,10.780074211247342,42.592519935145404,-62.72848637978136,12.03511622985912,10.66269833992615
shared_guard,BayesianMAB,balanced,10,True,0.08,0.05,0.1434173730873281,0.06832407037557124,30.40218045231278,6.2678598365290235,0.0031650986307919793,0.002830317783032271,7.415467188004017,1.1242167887941206,0.4746183049024286,0.07611463730249819,0.5613506627065791,0.046691088999072365,-1.2081137776521622,0.13199054495943,0.10979730878810226,0.06622444457869711,0.07555576956570118,0.05849464964763995,0.9244442304342988,0.05849464964763996,0.1434173730873281,0.06832407037557124,27.659665397909897,4.254842501124866,1.0,0.0,1.0,0.07180192314249176,0.039602367897420526,0.25321468187543034,0.10645672064020283,-23.62707589803822,10.610592806614305,0.10979730878810226,0.06622444457869711,0.1434173730873281,0.06832407037557124,0.4849713745163132,0.12352896330718448,29.4,7.459222479588607,0.6024444670898477,0.08234029089627375,29.4,7.459222479588607,29.4,7.459222479588607,23.62707589803822,-34.80658222542833,6.768790982330633,10.610592806614305
shared_guard,BayesianMAB,mild_left_weak,10,True,0.08,0.05,0.15997918868467292,0.04579608030727716,33.30071993397529,4.556984284245449,0.0026421103962513673,0.0025861889299242428,9.112519555237732,1.6835316074120859,0.435520997741529,0.046185351661989935,0.5263591309251512,0.04119047253950535,-1.3503037358313623,0.09432647504250198,0.1046852120685674,0.060137400293248586,0.0660496849547794,0.04442357297241798,0.9339503150452206,0.04442357297241798,0.15997918868467292,0.04579608030727716,28.351599587523605,2.9587989641036163,1.0,0.0,1.0,0.09007882491223011,0.034330766006171264,0.2646644007532404,0.08475885018882319,-27.355000618987653,10.370569857598602,0.1046852120685674,0.060137400293248586,0.15997918868467292,0.04579608030727716,0.5390284962684482,0.09893694734690073,31.9,7.634788798650557,0.6343380537712455,0.05254735663552659,31.9,7.634788798650557,31.9,7.634788798650557,27.355000618987653,-42.70290867995174,8.785181792906409,10.370569857598602
shared_guard,BayesianMAB,severe_left_weak,10,True,0.08,0.05,0.13343675871957245,0.07039017721117075,31.750900474462064,4.563245902683659,0.0026945381734243463,0.0021422230748363675,8.934187989413315,0.8720318225305416,0.3907835461350596,0.10904796002970352,0.5169957321618197,0.040616190165734235,-1.3392471137413013,0.09566085608597726,0.13124318373277982,0.08382652553829258,0.07000838484926611,0.05464715656736724,0.9299916151507338,0.054647156567367246,0.13343675871957245,0.07039017721117075,26.694226784055964,3.8330118705819114,1.0,0.0,1.0,0.09324823424578627,0.06980348264917441,0.26467994245235227,0.13043184933405458,-28.985422646394618,13.331530885001044,0.13124318373277982,0.08382652553829258,0.13343675871957245,0.07039017721117075,0.564436290897258,0.10349553115752616,32.0,6.782329983125268,0.6418185676968854,0.07808479509339274,32.0,6.782329983125268,32.0,6.782329983125268,28.985422646394618,-42.457786747626926,7.528541917271735,13.331530885001044
shared_guard,CCB-DF,balanced,10,True,0.08,0.05,0.2829415336359017,0.006276914087775548,29.595816909350255,3.8553781944358567,0.004056654612500979,0.0018025364239493472,8.013123773370573,0.9465990786269647,0.5350801721658514,0.020844075636071394,0.508311540949249,0.02328046341627663,-1.313616474907578,0.09425183308335007,0.10864792579442453,0.0306773349773333,0.08295077682616174,0.032057187924059344,0.9170492231738383,0.032057187924059344,0.2829415336359017,0.006276914087775548,30.47751260127388,2.793874070372488,1.0,0.0,1.0,0.1336339195363919,0.03064709557183403,0.39158945943032625,0.02663707041159168,-39.35802040447979,9.103392368576202,0.10864792579442453,0.0306773349773333,0.2829415336359017,0.006276914087775548,0.6122798894346271,0.08418248435497414,43.4,8.8,0.6782108307653021,0.05304349661027671,43.4,8.8,43.4,8.8,39.35802040447979,-56.396568699349814,8.713337749502834,9.103392368576202
shared_guard,CCB-DF,mild_left_weak,10,True,0.08,0.05,0.2895301835755412,0.006977288869564783,33.34220796488389,3.6390609461815395,0.0032323265136851055,0.002472856488269143,8.323047024458289,1.4086829166051884,0.4776727922899256,0.026698199507565613,0.4836839958958226,0.03202356534164521,-1.4067752833156724,0.0866658286520849,0.08331769682639016,0.051682595806388454,0.07529143223784,0.03903848122741341,0.92470856776216,0.039038481227413414,0.2895301835755412,0.006977288869564783,24.98141449852634,6.322817591479867,1.0,0.0,1.0,0.14007352859511277,0.03453443207593647,0.3728478804019314,0.0512295947928478,-32.14653759509138,12.879014062416571,0.08331769682639016,0.051682595806388454,0.2895301835755412,0.006977288869564783,0.6173403345712929,0.09147751243282266,41.5,7.6452599694189605,0.6620210639218016,0.07104420017499499,41.5,7.6452599694189605,41.5,7.6452599694189605,32.14653759509138,-57.84940204459939,8.089157143570539,12.879014062416571
shared_guard,CCB-DF,severe_left_weak,10,True,0.08,0.05,0.29969130215501705,0.005674874216608548,31.343327207264508,2.7411784632854688,0.00499662827729032,0.0027487122758436465,8.65917676184687,1.1953403267502216,0.46063186295645925,0.022055529686120554,0.4882868611766205,0.022628141761741466,-1.3882455161978995,0.09027825049078177,0.12976030371923383,0.041800696154444664,0.09823158872009712,0.03313383595817111,0.9017684112799028,0.03313383595817111,0.29969130215501705,0.005674874216608548,30.681408492641776,2.658504467220047,1.0,0.0,1.0,0.1794180818171695,0.020248117470780667,0.4259417536575022,0.03769620587434972,-44.36966489196268,7.724474328574542,0.1262504515024851,0.038075650165743505,0.29969130215501705,0.005674874216608548,0.7594073320501986,0.066522171066245,50.1,6.2681735776859275,0.7468844856561346,0.04584506251119529,50.1,6.2681735776859275,50.1,6.2681735776859275,44.36966489196268,-69.07480133305596,5.893444985950278,7.724474328574542
shared_guard,Safe-AC,balanced,10,True,0.08,0.05,0.18346088399718857,0.024429075897399163,27.02887435864553,4.682443441195297,0.0023636729148433055,0.002007023447760804,7.324841500452199,1.1872333810991031,0.48300631233314106,0.040734731670302,0.5501639453927203,0.035317396704738886,-1.1911993076534846,0.0988811788043025,0.0815419001256627,0.06629500541794939,0.052117591397620656,0.03491996593442829,0.9478824086023794,0.03491996593442828,0.18346088399718857,0.024429075897399163,28.99285639651783,3.907448769258707,1.0,0.0,1.0,0.06504092105904674,0.035986481380580575,0.26500278412285133,0.07982367789269147,-32.99124716767371,10.479132391112561,0.0815419001256627,0.06629500541794939,0.18346088399718857,0.024429075897399163,0.5876117368590741,0.11585811643608449,39.5,9.66695401871758,0.6706879234740537,0.09079825902506558,39.5,9.66695401871758,39.5,9.66695401871758,32.99124716767371,-46.51798479221182,9.961725637125703,10.479132391112561
shared_guard,Safe-AC,mild_left_weak,10,True,0.08,0.05,0.18386565001420357,0.040551593003068924,28.724965817533548,5.8024121667220045,0.003094273320015312,0.001644745527636485,8.851485662070147,0.9268921957307864,0.4807165345518096,0.03281535784316889,0.5447669243108154,0.04346808362614951,-1.264280748536742,0.12484409843944985,0.13270777676998274,0.04643260261711952,0.08053763499340792,0.03109958254000985,0.9194623650065921,0.031099582540009843,0.18386565001420357,0.040551593003068924,28.11346943430316,3.1549072386609205,1.0,0.0,1.0,0.10840886826854061,0.04311398993685118,0.31444576720971823,0.06764524645284944,-36.12668183288344,8.497990722669941,0.13058011719551466,0.04498808046993945,0.18386565001420357,0.040551593003068924,0.6505817109581883,0.1415121004801762,41.6,11.79152237838694,0.6948240379629532,0.0916237776799094,41.6,11.79152237838694,41.6,11.79152237838694,36.12668183288344,-51.55818672229192,11.819740952842842,8.497990722669941
shared_guard,Safe-AC,severe_left_weak,10,True,0.08,0.05,0.19754286831438095,0.03319164798898289,30.575200796914885,4.042589754367589,0.0026688788710367427,0.0023714303284156713,9.274120889708701,1.2605072768222196,0.4050491851880088,0.03107901129476272,0.5214595869700591,0.03106542523753152,-1.3364002754134778,0.09086654590871351,0.0744087870107461,0.05461471605534618,0.052244396221245756,0.030068799641037026,0.9477556037787542,0.030068799641037022,0.19754286831438095,0.03319164798898289,29.32734041331422,4.524784593456747,1.0,0.0,1.0,0.06649953420256402,0.045313546726676236,0.271951655325127,0.07171073286052698,-34.00552458846574,11.042295816436086,0.0744087870107461,0.05461471605534618,0.19754286831438095,0.03319164798898289,0.7012721767146833,0.10430979928834934,41.7,6.914477565225011,0.7407095916891644,0.07436242132695454,41.7,6.914477565225011,41.7,6.914477565225011,34.00552458846574,-55.25862919677879,7.037818620019396,11.042295816436086
shared_guard,AutoCurriculum,balanced,10,True,0.08,0.05,0.2596450151374312,0.026105410713116534,21.635610855971557,3.8668937727297545,0.0050509213755287816,0.0018497636886938699,7.587877106922487,0.9342639786191462,0.4854727419979204,0.026572570825538423,0.5677635036210655,0.019222737238527327,-1.1137153606575891,0.07444761285253405,0.09597304010604561,0.044477882709421275,0.09229186934751021,0.023191426445908995,0.9077081306524898,0.02319142644590902,0.2596450151374312,0.026105410713116534,30.811562508912395,2.1555101284064926,1.0,0.0,1.0,0.1331803398914888,0.04029137253642234,0.35096689245277907,0.051909711330308285,-26.76432137589748,10.769740832780643,0.09132187731534794,0.038781354021182754,0.2596450151374312,0.026105410713116534,0.6837166222939705,0.06569207782843055,52.5,13.82208377922808,0.711524809091576,0.031951364490239505,52.5,13.82208377922808,52.5,13.82208377922808,26.76432137589748,-57.607264816467705,11.62254466734342,10.769740832780643
shared_guard,AutoCurriculum,mild_left_weak,10,True,0.08,0.05,0.28340179334227933,0.023357457450409336,23.68181917076804,5.590585649576669,0.0045352360349112854,0.0019288492328159382,8.597481922130175,1.7215784170666173,0.4779638845408858,0.017327419580613578,0.5394164571612317,0.028589980524712687,-1.2116909213932001,0.0737693345490052,0.10617682818227292,0.020267145813385398,0.08496235855682828,0.02581682974522828,0.9150376414431717,0.02581682974522829,0.28340179334227933,0.023357457450409336,30.048882709990714,2.064182423901331,1.0,0.0,1.0,0.13569650830211102,0.03774038257798839,0.38957862152455225,0.03380555639133259,-45.08522651492636,11.028730607965445,0.10617682818227292,0.020267145813385398,0.28340179334227933,0.023357457450409336,0.7434636483963389,0.09534833580310491,56.0,16.864163187066236,0.7413561758698919,0.058041330484320426,56.0,16.864163187066236,56.0,16.864163187066236,45.08522651492636,-66.8206608849756,16.76348545249194,11.028730607965445
shared_guard,AutoCurriculum,severe_left_weak,10,True,0.08,0.05,0.28410406931366894,0.033797555140326174,23.134503227736527,4.261661494573545,0.0035404532400876024,0.0015107085259176514,8.065297549263867,0.9819587947863124,0.415859831933891,0.025582100863911002,0.5441150744988662,0.029285637484311004,-1.186604915079952,0.09452372822055033,0.0857317233059008,0.03110323960039161,0.0693813340491076,0.02398912243774534,0.9306186659508924,0.023989122437745324,0.28410406931366894,0.033797555140326174,30.65564667415696,3.023292452141443,1.0,0.0,1.0,0.13977308495943905,0.027186815490672006,0.3689098666936438,0.0492215346643914,-49.77992473624821,18.823802482818028,0.08480579737997487,0.03101399501594713,0.28410406931366894,0.033797555140326174,0.8613619629514492,0.06450570004047178,65.7,19.079046097748176,0.8262526719125105,0.03466157467530771,65.7,19.079046097748176,65.7,19.079046097748176,49.77992473624821,-76.59285270642758,16.959123366363173,18.823802482818028
weaker_wrapper,LinUCB,balanced,10,True,0.15,0.0,0.0,0.0,31.436699905281046,5.4765045446975,0.0002581829968926758,0.0002992518535526456,7.433289249720673,0.8822298121589373,0.553784954036176,0.011885113134003275,0.5154004962352021,0.03678825793161689,-1.30678301746978,0.13188668607376297,0.0,0.0,0.0249603259147909,0.021703319987460397,0.9750396740852091,0.021703319987460383,0.0,0.0,27.211127402803776,5.755669620947362,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-37.11136106036342,14.244891137718437,0.0,0.0,0.0,0.0,0.5851445894334287,0.104913568645677,40.2,8.657944328765346,0.6549476266782795,0.07202426497813987,40.2,8.657944328765346,40.2,8.657944328765346,37.11136106036342,-51.54048472584984,6.956659188689931,14.244891137718437
weaker_wrapper,LinUCB,mild_left_weak,10,True,0.15,0.0,0.0,0.0,28.39392818052073,3.3240858804284943,0.000396616343467412,0.00031250390427314584,7.99664354078657,0.892123078992999,0.5149107771979908,0.0135078248342769,0.5302311349648835,0.019645595709477166,-1.266573591975773,0.072908700309116,0.0,0.0,0.02142760649153066,0.015468115064101931,0.9785723935084694,0.015468115064101935,0.0,0.0,30.205462369187718,2.894515546266813,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-46.3845696798452,8.128160508424513,0.0,0.0,0.0,0.0,0.7280187708206103,0.057376598368102494,50.7,5.568662316930341,0.7387264340121059,0.04126799115084072,50.7,5.568662316930341,50.7,5.568662316930341,46.3845696798452,-63.88353709537548,4.459144896182095,8.128160508424513
weaker_wrapper,LinUCB,severe_left_weak,10,True,0.15,0.0,0.0,0.0,31.008967877368754,3.428196467577102,0.00039566798960087075,0.0002355520785165389,8.275459800785354,1.0512400190182747,0.4662711576389256,0.010626288894354111,0.5131957261134199,0.029731874658329525,-1.3326601406794918,0.08547628349287764,0.0,0.0,0.02750741188886615,0.013420727550338421,0.9724925881111339,0.01342072755033841,0.0,0.0,28.979079115920808,3.9590264466406633,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-41.99536256439891,12.259197841460754,0.0,0.0,0.0,0.0,0.7576220421222869,0.09764203163476498,49.1,7.299999999999999,0.7466857939585956,0.06603823344838687,49.1,7.299999999999999,49.1,7.299999999999999,41.99536256439891,-64.88263184443066,7.416758338759516,12.259197841460754
weaker_wrapper,Thompson,balanced,10,True,0.15,0.0,0.21704362666482716,0.020372180940795865,28.014270571920633,5.140701345430104,0.016922540382573188,0.007106185795586814,7.658644269423017,0.9191782335047302,0.58689626949137,0.047086967886601584,0.5324616858496364,0.03343594394190827,-1.2452606199509362,0.11030790965560208,0.18227477284423904,0.07892868741660178,0.20846097757391027,0.0777722579853708,0.7915390224260899,0.07777225798537078,0.21704362666482716,0.020372180940795865,26.56929775034922,4.847110289055256,1.0,0.0,1.0,0.12335240779553777,0.03329798402778479,0.3993183995090662,0.08360909461775097,-35.06692680004123,8.923949293560984,0.18227477284423904,0.07892868741660178,0.21704362666482716,0.020372180940795865,0.5900492612700653,0.10867359236032623,39.5,9.002777349240622,0.6772022399751856,0.07925457056396108,39.5,9.002777349240622,39.5,9.002777349240622,35.06692680004123,-48.3755950012,8.504555402406636,8.923949293560984
weaker_wrapper,Thompson,mild_left_weak,10,True,0.15,0.0,0.2378663436349541,0.017166296019891163,28.697889940742403,4.918369817257145,0.015348071639832367,0.004231667688476673,8.477244531448216,1.3073147674159888,0.5529391167847453,0.022108282632990486,0.5470233752909063,0.030400990751616702,-1.258854393375016,0.08981508298677349,0.1435120811980384,0.06423020350245084,0.19923382336422898,0.052949936107127754,0.800766176635771,0.052949936107127775,0.2378663436349541,0.017166296019891163,29.489676217299017,3.329150257028223,1.0,0.0,1.0,0.13143526709456238,0.03909877256114496,0.3795265729811407,0.06780794555173739,-43.19370545176846,12.26979412432383,0.14166022934618658,0.06493798599510914,0.2378663436349541,0.017166296019891163,0.703408742183417,0.10516718505656418,48.3,11.967038062946068,0.7393391737438454,0.06616571223551551,48.3,11.967038062946068,48.3,11.967038062946068,43.19370545176846,-59.886170262226834,11.71119676191012,12.26979412432383
weaker_wrapper,Thompson,severe_left_weak,10,True,0.15,0.0,0.2306057315252493,0.030284362685372924,32.89447827774097,3.428891609107921,0.009938928013583368,0.005614489350941976,8.684582876599677,0.7854579226731727,0.47444259855948606,0.042524666949345195,0.5015286407610089,0.029411338535329914,-1.3815806667341446,0.07712180013474355,0.10545400308195418,0.06319752660131947,0.13358858598854134,0.07693003821159575,0.8664114140114588,0.07693003821159575,0.2306057315252493,0.030284362685372924,24.9943841811638,4.232220176963009,1.0,0.0,1.0,0.09707366207617366,0.05205827042924756,0.3360597346072035,0.0777666276067415,-33.62232682580568,12.713752476154932,0.10545400308195418,0.06319752660131947,0.2306057315252493,0.030284362685372924,0.653469740125155,0.09483397619256224,38.8,6.954135460285484,0.681876916808733,0.07116087487764201,38.8,6.954135460285484,38.8,6.954135460285484,33.62232682580568,-53.17799036450659,7.401148409845939,12.713752476154932
