scenario,agent,profile,num_runs,guard_delta,safety_margin,action_changed_rate_mean,action_changed_rate_std,avg_async_mean,avg_async_std,avg_constraint_violation_mean,avg_constraint_violation_std,avg_dom_gap_mean,avg_dom_gap_std,avg_fatigue_mean,avg_fatigue_std,avg_fid_mean,avg_fid_std,avg_reward_raw_mean,avg_reward_raw_std,executed_step_cap_violation_rate_mean,executed_step_cap_violation_rate_std,fatigue_overload_rate_mean,fatigue_overload_rate_std,feasible_rate_mean,feasible_rate_std,guard_replacement_rate_mean,guard_replacement_rate_std,independence_gain_mean,independence_gain_std,mastered_mean,mastered_std,mastery_rate,proposed_relaxed_violation_rate_mean,proposed_relaxed_violation_rate_std,proposed_step_cap_violation_rate_mean,proposed_step_cap_violation_rate_std,regret_mean,regret_std,relaxed_execution_rate_mean,relaxed_execution_rate_std,rest_fallback_rate_mean,rest_fallback_rate_std,retention_delta_mean,retention_delta_std,sample_efficiency_mean,sample_efficiency_std,skill_improvement_mean,skill_improvement_std,steps_mean,steps_std,time_to_mastery_mean,time_to_mastery_std,total_reward_mean,total_reward_raw_mean,total_reward_raw_std,total_reward_std
margin_0p07,BayesianMAB,severe_left_weak,10,0.08,0.07,0.12231331217811411,0.049611541094063245,28.2746600077263,5.113604584580599,0.003780179051546391,0.003272257298418077,9.678251340999482,1.665654308433956,0.3609047659535082,0.06675033782706101,0.5242980221982879,0.04639336541835418,-1.3110443420164652,0.08821241692920401,0.14372980952979209,0.07213104993398652,0.06710455913987945,0.047173256330696016,0.9328954408601206,0.047173256330696016,0.12231331217811411,0.049611541094063245,25.1136339219664,4.659896347916877,1.0,0.0,1.0,0.062250153798309914,0.03821299491260666,0.2613919589172085,0.10162558423781948,-34.11092048417034,11.252115270174238,0.1390786467390944,0.0652742604218434,0.12231331217811411,0.049611541094063245,0.648072111269353,0.08839667429607731,39.3,8.1,0.6925382889166476,0.06901418147910635,39.3,8.1,39.3,8.1,34.11092048417034,-51.04877587969634,8.641358754234329,11.252115270174238
margin_0p07,CCB-DF,balanced,10,0.08,0.07,0.28389905124912324,0.00845783832426879,29.488064392191937,3.7802561263203547,0.0037653374498554633,0.0028380467608032345,8.161839559128214,1.0605928688814306,0.5098291642543592,0.026662517143596895,0.4995069087793711,0.03366648811746559,-1.329297252153708,0.10066319196298908,0.11722479793956134,0.07649542061163772,0.06793730583672453,0.03432387348555127,0.9320626941632755,0.03432387348555127,0.28389905124912324,0.00845783832426879,27.289514556343484,2.99426622579558,1.0,0.0,1.0,0.10422114619782072,0.039848109114809724,0.39661523723326403,0.06658576411762034,-41.60078120337191,12.001621213567837,0.11271618598414086,0.07019349319956933,0.28389905124912324,0.00845783832426879,0.6046239577799227,0.08353908977730352,41.9,7.300000000000001,0.6824135609597615,0.05447932156761251,41.9,7.300000000000001,41.9,7.300000000000001,41.60078120337191,-55.249931073325534,7.877132536931797,12.001621213567837
margin_0p07,CCB-DF,mild_left_weak,10,0.08,0.07,0.2918013936907427,0.006074085404004857,29.360622296175073,4.164469629964396,0.0030452924085974586,0.002056749900854902,8.113233903335344,1.075391755365074,0.4732159226713885,0.02231123654838903,0.5038283249305151,0.045016000683899514,-1.3224407269703653,0.11927435104633444,0.120375020216458,0.06011918674382738,0.08251091094871323,0.0370103208661498,0.9174890890512868,0.03701032086614978,0.2918013936907427,0.006074085404004857,29.128781012100298,3.723332033331157,1.0,0.0,1.0,0.14022853141136707,0.04235079634637882,0.4121764139072007,0.05814310790927487,-43.40952993351238,13.455822023049263,0.120375020216458,0.06011918674382738,0.2918013936907427,0.006074085404004857,0.6784928362298086,0.09399982656659163,48.1,9.924212815130478,0.706322201466417,0.057421879355578596,48.1,9.924212815130478,48.1,9.924212815130478,43.40952993351238,-62.57788440648021,8.661254542594111,13.455822023049263
margin_0p07,CCB-DF,severe_left_weak,10,0.08,0.07,0.3007066387568017,0.007436804102930547,31.626268804709724,3.5544474415743545,0.0038073131886854836,0.0013098700896086604,9.204379441724592,0.9951492881052693,0.42443187861471826,0.015168529237555994,0.48311870814311453,0.029333708852048015,-1.4133091860621678,0.10038485460295302,0.11085181404241588,0.0321230064124983,0.08932038487463283,0.027531194535883725,0.9106796151253672,0.02753119453588372,0.3007066387568017,0.007436804102930547,26.740561685025277,4.024219218423685,1.0,0.0,1.0,0.12458004468136215,0.028938787355464703,0.4092328714038687,0.034390398630329104,-45.224810407515136,7.6402134538526925,0.10852623264706707,0.030622506608801923,0.3007066387568017,0.007436804102930547,0.7349742922524637,0.09036880941088835,48.2,7.756287771866127,0.7419074675868552,0.05234925852433951,48.2,7.756287771866127,48.2,7.756287771866127,45.224810407515136,-67.39495749949984,7.112627749633675,7.6402134538526925
margin_0p07,Safe-AC,balanced,10,0.08,0.07,0.19223052216855058,0.025566076880622568,27.417493614066245,5.324983600529671,0.004597017787659189,0.0022498000744271694,7.516606708580033,0.859331554914056,0.4987170264661807,0.039567323130435025,0.5454407197498233,0.04062270378248107,-1.2088649347323546,0.12618029871514824,0.13410037125255575,0.06618326947438424,0.07673340688855718,0.031726362539174865,0.9232665931114428,0.031726362539174865,0.19223052216855058,0.025566076880622568,28.042092127292314,3.18753494360792,1.0,0.0,1.0,0.09774811536198813,0.036857605362592624,0.32362819071840365,0.07576300633820023,-33.783071454273184,11.488317775894387,0.12895864415960914,0.060366002106646124,0.19223052216855058,0.025566076880622568,0.5791427761006538,0.11496337713275445,38.8,9.378699270154684,0.653783672993187,0.08827303451261041,38.8,9.378699270154684,38.8,9.378699270154684,33.783071454273184,-45.8800126343261,7.618311022067532,11.488317775894387
margin_0p07,Safe-AC,mild_left_weak,10,0.08,0.07,0.206126547957455,0.03433606682030991,27.05067085233651,4.210071847456333,0.004600968783611563,0.0031134123394508987,8.859418611514805,1.0492362684190049,0.4750191804746621,0.03466160864397196,0.5579624477356194,0.025809768602870375,-1.2259434551381383,0.08010841268142485,0.15853128902121064,0.06481152242859686,0.08759077708405816,0.04550847996288235,0.9124092229159417,0.04550847996288234,0.206126547957455,0.03433606682030991,29.589462694185794,3.4751471569707424,1.0,0.0,1.0,0.10782512363419419,0.039115887812890174,0.3606783255523457,0.08804850073696896,-34.67077860619399,13.519106658284986,0.15455177759489067,0.06187905252432127,0.206126547957455,0.03433606682030991,0.6857691748394447,0.0992659175058606,44.7,9.889893831583837,0.7132577540432292,0.07138787397467086,44.7,9.889893831583837,44.7,9.889893831583837,34.67077860619399,-54.22112048176829,10.022743348451373,13.519106658284986
margin_0p07,Safe-AC,severe_left_weak,10,0.08,0.07,0.21342086338767166,0.023525847270758852,28.62901557734157,5.8905484562462656,0.004906831330726641,0.003124849852081549,8.986684629032055,0.7619387233325591,0.43955866984231895,0.041329768580772176,0.5270915488843528,0.047386595648858124,-1.2976793112036604,0.14598693339449448,0.1802331404352428,0.05810037456555758,0.10151514839163338,0.05016178810092755,0.8984848516083666,0.050161788100927536,0.21342086338767166,0.023525847270758852,27.088578558710005,3.5948954330250804,1.0,0.0,1.0,0.1429112138531463,0.03315917700217912,0.3896540038229145,0.060594355795457994,-40.751507956650485,8.426266448143535,0.1762331404352428,0.04788821817146706,0.21342086338767166,0.023525847270758852,0.7221169252401691,0.13451753501654704,46.0,14.042791745233567,0.7273974388704012,0.08875971273640816,46.0,14.042791745233567,46.0,14.042791745233567,40.751507956650485,-57.775179739249836,11.241046002378658,8.426266448143535
margin_0p07,AutoCurriculum,balanced,10,0.08,0.07,0.27256738187225765,0.026589696886986945,20.79179636759408,4.249008803663016,0.0027054893389356284,0.002046081930667456,7.336724379731898,1.1752669968761,0.4719480607342975,0.03255802158660592,0.5614491079300471,0.02074441799297574,-1.1073567193530827,0.07917698688010308,0.09409914648527129,0.041816448106029226,0.054710476958520035,0.02990567937831725,0.94528952304148,0.02990567937831725,0.27256738187225765,0.026589696886986945,28.597170475933314,3.4846915023581277,1.0,0.0,1.0,0.11625730871299438,0.03189881610488524,0.3666665283575289,0.04744184850886045,-37.00945277791735,11.581292664119083,0.09409914648527129,0.041816448106029226,0.27256738187225765,0.026589696886986945,0.7071141129463718,0.06925087392644398,57.9,18.517289218457435,0.7408730719679852,0.041250428220667996,57.9,18.517289218457435,57.9,18.517289218457435,37.00945277791735,-62.81058289038865,15.235382144806916,11.581292664119083
margin_0p07,AutoCurriculum,mild_left_weak,10,0.08,0.07,0.28312225761669046,0.020381094409404787,22.3614044740714,2.8992557698013126,0.004674258596738666,0.001805889954784988,7.983299454113718,0.6587715672568425,0.4533973081049506,0.02541803829195664,0.5563770651142106,0.012028578969821162,-1.1541569832473006,0.0484082866604853,0.11224795438596964,0.03281704834952788,0.08376059492352404,0.030148782449680663,0.9162394050764758,0.030148782449680663,0.28312225761669046,0.020381094409404787,30.578171140060977,2.9323932575100122,1.0,0.0,1.0,0.13384939380534078,0.030853684030065297,0.39314798978043786,0.0338082363573505,-41.353118007057915,13.508455209287193,0.11002573216374742,0.030207228957500814,0.28312225761669046,0.020381094409404787,0.7764888624310775,0.06924864792304382,58.7,12.157713600837948,0.7604269083049422,0.05446339920647798,58.7,12.157713600837948,58.7,12.157713600837948,41.353118007057915,-67.41985008624815,12.677670121580531,13.508455209287193
margin_0p07,AutoCurriculum,severe_left_weak,10,0.08,0.07,0.27540386958195756,0.023669983230321545,25.948741092668946,4.116497991279365,0.0036915231645614755,0.0014839630860500493,8.885993990105998,0.7487917357345016,0.40689191023452953,0.017638983493187585,0.5238386193461679,0.023754045625438664,-1.2713959247224238,0.08298151796458131,0.1139144288361631,0.03057193260445604,0.06849953977534434,0.017474555380603676,0.9315004602246557,0.01747455538060369,0.27540386958195756,0.023669983230321545,29.818066362177877,2.7586629840022425,1.0,0.0,1.0,0.11223710134246187,0.03416775380026601,0.3893182984181207,0.040024349507450596,-47.73216866249003,10.654485516443831,0.1139144288361631,0.03057193260445604,0.27540386958195756,0.023669983230321545,0.790486411769648,0.07502380774102844,52.9,12.988071450373223,0.7809537928194044,0.040713917774323975,52.9,12.988071450373223,52.9,12.988071450373223,47.73216866249003,-66.38920521128445,12.535468277783906,10.654485516443831
margin_0p10,LinUCB,balanced,10,0.08,0.1,0.1514927810165289,0.03831953562243064,30.433784075975723,4.180314110183686,0.00017490740740740807,0.0003336666157916142,7.307943368019006,0.9910402800627744,0.47958954142885907,0.021966115786270404,0.5227423165479417,0.02804186911850637,-1.281675666031538,0.11030331444076058,0.10669414560115094,0.046678057742718555,0.012129629629629629,0.0226594714433178,0.9878703703703703,0.022659471443317807,0.1514927810165289,0.03831953562243064,28.35073925183604,3.6868782495993093,1.0,0.0,1.0,0.0,0.0,0.25818692661767983,0.03184528703999051,-36.94909331243632,7.272485255811816,0.10669414560115094,0.046678057742718555,0.1514927810165289,0.03831953562243064,0.6145392186328926,0.10234515033962528,44.0,9.412757300600074,0.6709109608308063,0.06445390801329151,44.0,9.412757300600074,44.0,9.412757300600074,36.94909331243632,-55.4411672221248,8.470050214567621,7.272485255811816
margin_0p10,LinUCB,mild_left_weak,10,0.08,0.1,0.15298120894846073,0.04796731651807294,30.306443137985905,2.690937997310286,0.0002041063331870697,0.0004250248541267034,8.55154872371276,1.240581660270873,0.43389653935996203,0.01705881223828515,0.5135205650289525,0.02156144778609113,-1.3298020449162646,0.0834873605569082,0.10617501441779612,0.046661967841080426,0.00976792940373458,0.017404386698094115,0.9902320705962653,0.017404386698094125,0.15298120894846073,0.04796731651807294,28.195579396743273,3.690022232301346,1.0,0.0,1.0,0.0,0.0,0.2591562233662569,0.05320818611959491,-43.38810751841525,9.090215955611104,0.10617501441779612,0.046661967841080426,0.15298120894846073,0.04796731651807294,0.6947207556359576,0.06651379063487396,46.5,7.130918594402828,0.7238002861025736,0.04652550873651349,46.5,7.130918594402828,46.5,7.130918594402828,43.38810751841525,-61.39520435617766,6.98472862385483,9.090215955611104
margin_0p10,LinUCB,severe_left_weak,10,0.08,0.1,0.14319937960148046,0.035586118688487905,32.167179297491984,3.5574601198315627,0.0001320707070707072,0.000272006271984261,9.623022970460614,1.2304232172728746,0.38885572977569394,0.019994994002970837,0.4982561624640828,0.026532823520830442,-1.4055601522949466,0.09605399637753237,0.11778962774629868,0.06735134721845079,0.005808080808080808,0.011629877716837832,0.9941919191919192,0.01162987771683783,0.14319937960148046,0.035586118688487905,27.487734387595037,3.600569639420903,1.0,0.0,1.0,0.0,0.0,0.26098900734777913,0.045882217943438865,-40.24555924710821,11.640736917592484,0.11778962774629868,0.06735134721845079,0.14319937960148046,0.035586118688487905,0.7228874717321869,0.10615569891911436,45.7,8.626123115281858,0.7292107888732907,0.07255832285635003,45.7,8.626123115281858,45.7,8.626123115281858,40.24555924710821,-63.48977697587401,8.31553041892691,11.640736917592484
margin_0p10,Thompson,balanced,10,0.08,0.1,0.23211339493545818,0.020491015996083047,29.923594478037064,4.392482882274709,0.0034376895737675967,0.0025969621523580953,7.478942392211936,1.3990976655516183,0.512486754367137,0.04281872281984836,0.5484133376602007,0.02894342935122671,-1.236005184486697,0.10295987886086007,0.18197533440533262,0.08058993919110251,0.07331073614972108,0.04150798917223432,0.9266892638502788,0.04150798917223433,0.23211339493545818,0.020491015996083047,25.452480205804143,3.801668626027695,1.0,0.0,1.0,0.10775917297369805,0.0446837732374925,0.4140887293407908,0.0813624865718926,-32.00539868056212,9.309759632789602,0.18197533440533262,0.08058993919110251,0.23211339493545818,0.020491015996083047,0.5779421864800354,0.10697110544728404,39.1,8.870738413458035,0.6518993115072046,0.07242170207480005,39.1,8.870738413458035,39.1,8.870738413458035,32.00539868056212,-47.59611644190443,8.285581248338742,9.309759632789602
margin_0p10,Thompson,mild_left_weak,10,0.08,0.1,0.23403537939660596,0.019778385803985242,33.027188812823525,4.6787290807632695,0.00392046220005184,0.001798815458864945,8.663470392315968,1.7565959723665932,0.4700465787702412,0.017219379206666902,0.5178743059141622,0.03175965757376492,-1.3528278170492374,0.11945553216689891,0.2061580716633855,0.04407950144822788,0.09481840904172358,0.03526501250766324,0.9051815909582764,0.03526501250766326,0.23403537939660596,0.019778385803985242,27.973188455060146,2.885852307146842,1.0,0.0,1.0,0.11965188738959806,0.036521798663393605,0.4372522745894032,0.0456910398035745,-32.30560067309939,9.866708049961774,0.2032168951927973,0.04288444898957941,0.23403537939660596,0.019778385803985242,0.5690320598785807,0.10606004119848343,35.5,8.040522371090077,0.6361639601063114,0.06978059941880624,35.5,8.040522371090077,35.5,8.040522371090077,32.30560067309939,-47.29011368329408,7.439006404686689,9.866708049961774
margin_0p10,Thompson,severe_left_weak,10,0.08,0.1,0.2478340376170854,0.019776501162893177,28.785052258376236,5.316290714511911,0.006928545543962073,0.003771337671403013,8.595977710331407,0.7216687818285628,0.44997370895412087,0.027849200132754222,0.5286895539980143,0.041520270826184175,-1.2886726805492534,0.11914780767737515,0.22138637787485488,0.05865450729966388,0.12275093606013723,0.04785446103831469,0.8772490639398628,0.04785446103831469,0.2478340376170854,0.019776501162893177,28.790467866465246,4.110143681523659,1.0,0.0,1.0,0.14866770902626067,0.04790899976982139,0.4615047977763226,0.04797296679762332,-38.96704441547835,9.751330484472444,0.21367076015923714,0.049501407664880696,0.2478340376170854,0.019776501162893177,0.7445972607156797,0.10908791130988224,47.1,11.308846094982458,0.7504046304716013,0.06044103786604468,47.1,11.308846094982458,47.1,11.308846094982458,38.96704441547835,-59.399594733024706,9.367900535393234,9.751330484472444
margin_0p10,PianoMPC,balanced,10,0.08,0.1,0.019576816552623003,0.02638781435633998,38.62557778942842,1.8594486516020328,0.001804905420615005,0.0014120313678011927,7.442777230061691,1.5627130208952769,0.4932123244956636,0.033020280720798316,0.6341699879202798,0.021301615575529655,-1.1930079929709103,0.05531150080535847,0.24378798707341393,0.09528180762729467,0.07499105209689022,0.04846537122267919,0.9250089479031098,0.0484653712226792,0.019576816552623003,0.02638781435633998,20.91144921161352,2.98690364066563,1.0,0.0,1.0,0.0,0.0,0.2633648036260369,0.088330250267062,-22.392122614535186,11.509723840292194,0.24084681060282565,0.09501794454330915,0.019576816552623003,0.02638781435633998,0.3853888146995524,0.07267016413193444,25.3,5.441507144165117,0.48274975002663273,0.040929263908789225,25.3,5.441507144165117,25.3,5.441507144165117,22.392122614535186,-29.966425024562795,5.502712246417642,11.509723840292194
margin_0p10,PianoMPC,mild_left_weak,10,0.08,0.1,0.03288627636453723,0.03450103357269899,39.261157718574914,1.8053560203107495,0.0017862712426527528,0.0011119286139727636,9.148170339132374,1.537444890840817,0.47860789147998145,0.023021461968149574,0.6086421373587227,0.018417936799481012,-1.2911930863028576,0.06545031415511408,0.266220445182577,0.0896664742865072,0.06097948594442282,0.02888846932083633,0.9390205140555773,0.02888846932083636,0.03288627636453723,0.03450103357269899,22.491231492494197,3.3250544172405445,1.0,0.0,1.0,0.0,0.0,0.29910672154711426,0.06855375967785743,-28.07525683260106,8.515959438059399,0.266220445182577,0.0896664742865072,0.03288627636453723,0.03450103357269899,0.44462444251295324,0.03348259020880358,26.1,2.3,0.5085415530135334,0.024969691429550293,26.1,2.3,26.1,2.3,28.07525683260106,-33.65964131748336,2.964113714551889,8.515959438059399
margin_0p10,PianoMPC,severe_left_weak,10,0.08,0.1,0.004545454545454545,0.014373989364401724,40.73569492038125,2.538011799247205,0.002484631589825797,0.0015043996092791482,8.696837392622559,1.0138122227749076,0.46450731936665896,0.018403071704225255,0.5746921639067029,0.01948951984785517,-1.3485845377893517,0.04216262337853353,0.3154828093866206,0.07822945765534063,0.07919736887431987,0.03240227878092222,0.9208026311256802,0.032402278780922215,0.004545454545454545,0.014373989364401724,21.900854093262453,5.6842794973933515,1.0,0.0,1.0,0.0,0.0,0.3200282639320752,0.0705429788290806,-25.28405483739379,7.257523866762038,0.3114828093866206,0.07435444928506539,0.004545454545454545,0.014373989364401724,0.46392794269343895,0.06456347956223629,25.1,4.323193264243458,0.5285719528830735,0.036308109194200064,25.1,4.323193264243458,25.1,4.323193264243458,25.28405483739379,-33.72757438904425,4.989316796270511,7.257523866762038
