agent,profile,seed,W,Hg,delta_guard,step,is_valid_step,action_id,proposed_action_id,env_guard_pass,env_guard_replaced,env_guard_reason,reward,mastery_flag,f_t,window_max,predicted_peak,actual_peak,window_threshold,peak_threshold,agent_guard_pass,std_guard_pass,lambda_t,will_block,violation_window_flag,violation_peak_flag
pianoMPC,mild_left_weak,3970725351,20,7,0.05,0,False,18,18,True,False,safe,0.0,0,0.10400000000000001,0.10400000000000001,,0.266,0.22,0.27,False,True,,False,0,0
pianoMPC,mild_left_weak,3970725351,20,7,0.05,1,False,18,18,True,False,relaxed,5.0,0,0.158,0.158,,0.266,0.22,0.27,False,True,,False,0,0
pianoMPC,mild_left_weak,3970725351,20,7,0.05,2,False,18,18,True,False,relaxed,2.2780390406221356,0,0.212,0.212,,0.266,0.22,0.27,False,True,,False,0,0
pianoMPC,mild_left_weak,3970725351,20,7,0.05,3,False,18,18,True,False,relaxed,-0.2622502574090206,0,0.266,0.266,,0.266,0.22,0.27,False,True,,False,1,0
pianoMPC,mild_left_weak,3970725351,20,7,0.05,4,False,24,24,True,False,safe,2.8880454699548546,0,0.016000000000000014,0.266,,0.216,0.22,0.27,True,True,,False,1,0
pianoMPC,mild_left_weak,3970725351,20,7,0.05,5,False,18,18,True,False,safe,-0.3470338385088015,0,0.07,0.266,,0.27,0.22,0.27,False,True,,False,1,0
pianoMPC,mild_left_weak,3970725351,20,7,0.05,6,False,18,18,True,False,safe,0.41886273377005623,0,0.124,0.266,,0.27,0.22,0.27,False,True,,False,1,0
pianoMPC,mild_left_weak,3970725351,20,7,0.05,7,False,24,24,True,False,safe,1.6721698565134469,0,0.0,0.266,,0.27,0.22,0.27,True,True,,False,1,0
pianoMPC,mild_left_weak,3970725351,20,7,0.05,8,False,18,18,True,False,safe,1.5524037636080228,0,0.054,0.266,,0.27,0.22,0.27,False,True,,False,1,0
pianoMPC,mild_left_weak,3970725351,20,7,0.05,9,False,18,18,True,False,safe,0.5739964354358715,0,0.108,0.266,,0.27,0.22,0.27,False,True,,False,1,0
