param_name,scale,agent,metric,value,seed,profile,eta_forget_base,eta_forget_eff,gamma_f_base,gamma_f_eff,kappa_base,kappa_eff
eta_forget,0.0,linucb,ttm,263.0,486,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,feasible_rate,0.9847908745247148,486,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,avg_fatigue,0.5651214886882128,486,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,learn_slope,8.641548565502937e-05,486,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,ttm,600.0,583,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,feasible_rate,0.9666666666666667,583,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,avg_fatigue,0.56005259841405,583,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,learn_slope,0.0,583,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,ttm,59.0,680,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,feasible_rate,0.9661016949152542,680,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,avg_fatigue,0.555271186440678,680,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,learn_slope,0.001694915254237288,680,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,ttm,600.0,777,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,feasible_rate,0.975,777,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,avg_fatigue,0.5627816385031709,777,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,learn_slope,0.0,777,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,ttm,162.0,874,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,feasible_rate,0.9691358024691358,874,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,avg_fatigue,0.5611044444444443,874,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.0,linucb,learn_slope,0.00022722108611679165,874,balanced,0.02,0.02,NA,NA,NA,NA
eta_forget,0.15,linucb,ttm,76.0,1,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,feasible_rate,1.0,1,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,avg_fatigue,0.5643815789473683,1,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,learn_slope,0.0010252904989747093,1,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,ttm,284.0,98,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,feasible_rate,0.9788732394366197,98,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,avg_fatigue,0.554967372866197,98,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,learn_slope,7.412898443291327e-05,98,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,ttm,482.0,195,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,feasible_rate,0.9626556016597511,195,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,avg_fatigue,0.566049815174408,195,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,learn_slope,2.577253163578259e-05,195,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,ttm,281.0,292,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,feasible_rate,0.9644128113879004,292,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,avg_fatigue,0.5696487343416369,292,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,learn_slope,7.57174225789354e-05,292,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,ttm,600.0,389,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,feasible_rate,0.975,389,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,avg_fatigue,0.5635871169450498,389,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,learn_slope,0.0,389,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,ttm,291.0,486,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,feasible_rate,0.979381443298969,486,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,avg_fatigue,0.5547213902409791,486,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,learn_slope,7.061149555147578e-05,486,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,ttm,230.0,583,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,feasible_rate,0.9652173913043478,583,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,avg_fatigue,0.5580109576086956,583,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,learn_slope,0.00011293054771315641,583,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,ttm,414.0,680,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,feasible_rate,0.9830917874396136,680,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,avg_fatigue,0.553784424515244,680,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,learn_slope,3.492229788720098e-05,680,balanced,0.02,0.023,NA,NA,NA,NA
