scenario,agent,profile,num_runs,avg_async_mean,avg_async_std,avg_constraint_violation_mean,avg_constraint_violation_std,avg_dom_gap_mean,avg_dom_gap_std,avg_fatigue_mean,avg_fatigue_std,avg_fid_mean,avg_fid_std,avg_reward_raw_mean,avg_reward_raw_std,fatigue_overload_rate_mean,fatigue_overload_rate_std,feasible_rate_mean,feasible_rate_std,independence_gain_mean,independence_gain_std,mastered_mean,mastered_std,mastery_rate,regret_mean,regret_std,retention_delta_mean,retention_delta_std,sample_efficiency_mean,sample_efficiency_std,skill_improvement_mean,skill_improvement_std,steps_mean,steps_std,time_to_mastery_mean,time_to_mastery_std,total_reward_mean,total_reward_raw_mean,total_reward_raw_std,total_reward_std
transfer_x0.6,BayesianMAB,balanced,5,28.0693051944696,1.9170644540594612,0.004527502230165925,0.0025551225995312397,7.569596341701685,0.6284654847727126,0.5187821403346928,0.028657058814459516,0.5353358171561694,0.010589323742937857,-1.2419310189119925,0.025800262414761212,0.08460512850079997,0.03147349958720591,0.9153948714992,0.03147349958720593,27.177367016172564,3.589682213774235,1.0,0.0,1.0,-48.113872985816194,9.533381330151363,0.5167343612651849,0.043803244610852755,53.0,6.099180272790763,0.5764364236171762,0.04137145699943563,53.0,6.099180272790763,53.0,6.099180272790763,48.113872985816194,-65.73873692343606,7.023692521451664,9.533381330151363
transfer_x0.6,BayesianMAB,mild_left_weak,5,28.886470263029246,3.0296539825621607,0.004048372609715113,0.002232989229717492,8.351438800262256,0.8173544344113927,0.44890785970872543,0.05389622386207874,0.5093494914859049,0.022131788136916467,-1.316877458982939,0.047442509605013956,0.0876466036072298,0.035205050419724694,0.9123533963927702,0.035205050419724694,27.3706969680589,2.974117189112658,1.0,0.0,1.0,-57.09160007451159,14.572779203320389,0.6021671966699678,0.05245915044993222,63.4,15.4220621189256,0.6283530764927047,0.03793904585362545,63.4,15.4220621189256,63.4,15.4220621189256,57.09160007451159,-83.28311696658318,19.271960888894004,14.572779203320389
transfer_x0.6,BayesianMAB,severe_left_weak,5,29.23074832859682,3.4444455680060417,0.0027706439850227,0.0019492536853374745,9.726007571098945,1.061070892439309,0.3160409099631028,0.018074670571255797,0.48203211839658994,0.01726910229320951,-1.4000587455643632,0.07251306740516311,0.05462464320929826,0.02848245668535578,0.9453753567907016,0.02848245668535578,27.68221983526625,2.0686205967009634,1.0,0.0,1.0,-39.167031324992124,15.07698436677394,0.6008808292967065,0.06980605473224512,63.4,11.359577456930342,0.602960239644353,0.053021663301196044,63.4,11.359577456930342,63.4,11.359577456930342,39.167031324992124,-88.11607175698393,12.498495485797962,15.07698436677394
transfer_x0.6,CCB-DF,balanced,5,29.91994284537961,2.2407511549468664,0.0024938320880145146,0.0007292704264645296,7.6537913270600395,1.413100398790418,0.5072227572520178,0.017946805133914695,0.4922337159375564,0.028069597826350268,-1.3415206277820968,0.0869604263434852,0.060617776068386586,0.020184276702944863,0.9393822239316135,0.02018427670294487,27.912278421780048,1.316737761135351,1.0,0.0,1.0,-60.96022730089889,9.29932367046511,0.5833919783774215,0.019136168813848334,72.4,5.499090833947008,0.6321833756507844,0.025137207741718147,72.4,5.499090833947008,72.4,5.499090833947008,60.96022730089889,-97.16306227846397,10.102939604341014,9.29932367046511
transfer_x0.6,CCB-DF,mild_left_weak,5,30.123501753869967,2.807643541964641,0.0031792989011700753,0.0009292764599270678,8.54125098376635,0.9066925248453142,0.47270253349357977,0.01696152507510786,0.4808219579038736,0.03146061395932094,-1.3871807840630423,0.07661485073862177,0.056642582133692596,0.019163889792255397,0.9433574178663073,0.019163889792255393,28.61678634207837,3.6417524209043886,1.0,0.0,1.0,-65.36158026043864,12.729200051951564,0.6900388361843557,0.07596139183066195,81.8,12.796874618437112,0.6989170460752715,0.0660764841356805,81.8,12.796874618437112,81.8,12.796874618437112,65.36158026043864,-112.5850408306223,12.34332316612994,12.729200051951564
transfer_x0.6,CCB-DF,severe_left_weak,5,33.050333730475266,3.048260549393897,0.0033601816261695215,0.001732523032078535,9.217493060639068,0.9432723671458436,0.442564528609831,0.02423067198067067,0.4691548839303521,0.029275576300879333,-1.4604758514620557,0.07007015705924735,0.07908331587767073,0.03415649412089916,0.9209166841223293,0.03415649412089916,27.88018208542085,3.2545059544517803,1.0,0.0,1.0,-68.0136741787363,9.720828073304403,0.7550690691201742,0.09054998335732603,83.8,14.048487463068755,0.7450558299618988,0.07907801294066133,83.8,14.048487463068755,83.8,14.048487463068755,68.0136741787363,-121.45190203626603,15.06001284623695,9.720828073304403
transfer_x0.6,LinUCB,balanced,5,29.40747398538606,4.294374090523157,0.0004372738258093917,0.0003474797370831166,7.058584668527939,0.45928633038175,0.5574119133606932,0.008030434977496885,0.4929466832586896,0.03915480292660646,-1.3159336884393449,0.10390665097551394,0.02717362061103511,0.019625408942936885,0.9728263793889649,0.019625408942936892,27.349662199820067,5.163297552963859,1.0,0.0,1.0,-61.83009304426249,23.72865165174051,0.5950893709306244,0.12154209356710256,71.2,18.946239732464065,0.6371750267687123,0.10380496913565279,71.2,18.946239732464065,71.2,18.946239732464065,61.83009304426249,-91.79969186699375,17.992404486766016,23.72865165174051
transfer_x0.6,LinUCB,mild_left_weak,5,30.413382973836825,3.1414911832828953,0.0005925489878310932,0.00034323461446463893,8.267440982878513,0.7402224810307173,0.508350566134565,0.011731869343740394,0.5058714363460642,0.0169793801479016,-1.3440677931694291,0.08108733525454585,0.01967131719392238,0.012063786108685824,0.9803286828060775,0.012063786108685843,26.685869263668696,3.181471916704782,1.0,0.0,1.0,-70.72262528945656,10.372140831285208,0.691589741638022,0.05201963750101107,81.0,6.6332495807108,0.696866367613431,0.039509006123852844,81.0,6.6332495807108,81.0,6.6332495807108,70.72262528945656,-108.41769257781178,5.455089018463187,10.372140831285208
transfer_x0.6,LinUCB,severe_left_weak,5,31.116675516868202,3.60876726658646,0.0005288618997387702,0.0003874102939814483,8.698050209206773,0.38069718626929283,0.4675276368232269,0.010848975206627892,0.49519460390682124,0.03150572749607848,-1.3807706079438042,0.09676138374987865,0.0348243476732051,0.021792634743574124,0.9651756523267949,0.021792634743574107,29.355636993912146,2.8295072825171186,1.0,0.0,1.0,-72.05755707676123,12.466833391173939,0.7461742674138485,0.1051789614921692,82.0,15.362291495737216,0.7303551452325572,0.091415790635932,82.0,15.362291495737216,82.0,15.362291495737216,72.05755707676123,-111.77980321091249,14.775328511442634,12.466833391173939
transfer_x0.6,Thompson,balanced,5,28.044423669314074,2.8942460497575753,0.004664694917211788,0.0028272345070332085,7.641654848429144,0.771525981786757,0.5464272163430698,0.026330794542722004,0.5221741382818532,0.01530622451270374,-1.2707361264650736,0.04610964994253124,0.08568626059465019,0.038678945343917304,0.9143137394053499,0.03867894534391732,28.005343869550284,3.1921426054746167,1.0,0.0,1.0,-61.47192305390712,13.494223970785665,0.6074487357300116,0.06474465331146273,69.2,10.007996802557443,0.6560327250756359,0.059264076670780985,69.2,10.007996802557443,69.2,10.007996802557443,61.47192305390712,-87.62024067170947,10.551035013234792,13.494223970785665
