scenario,agent,profile,num_runs,guard_delta,safety_margin,action_changed_rate_mean,action_changed_rate_std,avg_async_mean,avg_async_std,avg_constraint_violation_mean,avg_constraint_violation_std,avg_dom_gap_mean,avg_dom_gap_std,avg_fatigue_mean,avg_fatigue_std,avg_fid_mean,avg_fid_std,avg_reward_raw_mean,avg_reward_raw_std,executed_step_cap_violation_rate_mean,executed_step_cap_violation_rate_std,fatigue_overload_rate_mean,fatigue_overload_rate_std,feasible_rate_mean,feasible_rate_std,guard_replacement_rate_mean,guard_replacement_rate_std,independence_gain_mean,independence_gain_std,mastered_mean,mastered_std,mastery_rate,proposed_relaxed_violation_rate_mean,proposed_relaxed_violation_rate_std,proposed_step_cap_violation_rate_mean,proposed_step_cap_violation_rate_std,regret_mean,regret_std,relaxed_execution_rate_mean,relaxed_execution_rate_std,rest_fallback_rate_mean,rest_fallback_rate_std,retention_delta_mean,retention_delta_std,sample_efficiency_mean,sample_efficiency_std,skill_improvement_mean,skill_improvement_std,steps_mean,steps_std,time_to_mastery_mean,time_to_mastery_std,total_reward_mean,total_reward_raw_mean,total_reward_raw_std,total_reward_std
strict_margin_008,PianoMPC,balanced,10,0.08,0.08,0.005,0.015811388300841896,39.49887993263108,3.0360739601774713,0.0021101313890787856,0.0017219382471122448,7.260811190462104,1.3540801271115535,0.4962647900383371,0.02650761959115489,0.6214313616500833,0.013909461349703004,-1.2145422719158034,0.05372595540919729,0.2456707975472278,0.09666376626428257,0.07671710567591575,0.035766960952184505,0.9232828943240842,0.03576696095218451,0.005,0.015811388300841896,21.04594128077634,2.4849609203330285,1.0,0.0,1.0,0.0,0.0,0.25067079754722776,0.09236273516283496,-17.073743687156945,8.43046548564671,0.2456707975472278,0.09666376626428257,0.005,0.015811388300841896,0.3561816897489444,0.04688162869519504,22.5,3.170173496829472,0.48135257938006104,0.029604708233981373,22.5,3.170173496829472,22.5,3.170173496829472,17.073743687156945,-27.232371274388186,3.3184146325720043,8.43046548564671
strict_margin_008,PianoMPC,mild_left_weak,10,0.08,0.08,0.011417582417582419,0.01841252068653032,39.328315746178724,3.332254833345869,0.0031503736263736614,0.002541597722690601,7.636315744013471,0.9000599431676228,0.49638534332334344,0.018461491382651057,0.6105227339931881,0.01200338420970234,-1.2441230910222845,0.06104849732447885,0.2814122544122544,0.08973685148115831,0.09112920412920414,0.0590189150451062,0.9088707958707959,0.059018915045106216,0.011417582417582419,0.01841252068653032,23.30972181701169,3.7880270488079475,1.0,0.0,1.0,0.0,0.0,0.2928298368298369,0.07352549088740296,-21.092401734106087,7.77559477797716,0.2814122544122544,0.08973685148115831,0.011417582417582419,0.01841252068653032,0.4179068223701938,0.0391286511476334,24.2,2.3579652245103193,0.5039088117526721,0.026533102699852554,24.2,2.3579652245103193,24.2,2.3579652245103193,21.092401734106087,-30.06541150894268,2.840356897856655,7.77559477797716
strict_margin_008,PianoMPC,severe_left_weak,10,0.08,0.08,0.006226053639846743,0.013220472932799099,39.85727542815779,4.137699598071276,0.0020207158162537436,0.0016313668865109933,9.60657220176484,1.1103612386243378,0.47084893548349127,0.02532299705481045,0.6095185097349457,0.02791905457541224,-1.3183373889414316,0.07837862459805937,0.28377539523804934,0.06281253165388233,0.07001162155748522,0.04231760655274422,0.9299883784425147,0.042317606552744226,0.006226053639846743,0.013220472932799099,22.11338356410003,4.320889820081899,1.0,0.0,1.0,0.0,0.0,0.29000144887789603,0.06205696115486545,-29.734057106054983,13.637625923793816,0.28377539523804934,0.06281253165388233,0.006226053639846743,0.013220472932799099,0.5526732227994315,0.08162418660744851,33.6,8.224354077980836,0.5611148388638753,0.03381368640388768,33.6,8.224354077980836,33.6,8.224354077980836,29.734057106054983,-43.73378663084269,8.821645605945656,13.637625923793816
strict_margin_008,BayesianMAB,balanced,10,0.08,0.08,0.15244782705195592,0.06570440685540137,30.65173973173062,3.2381515745715532,0.0048957295226703095,0.0036538299883379388,7.768931015975257,1.5329647475385835,0.4862664163740071,0.10575661507515813,0.5461554006690484,0.04461735278984365,-1.2453586733816269,0.0917245811856358,0.19025019936204146,0.08306121495189027,0.09028597650081316,0.053260047283634246,0.9097140234991867,0.053260047283634246,0.15244782705195592,0.06570440685540137,28.629634723442727,3.121886799378601,1.0,0.0,1.0,0.09522585853348103,0.047218810369520046,0.34269802641399744,0.13956571049513736,-22.41165447536978,9.773428868274873,0.19025019936204146,0.08306121495189027,0.15244782705195592,0.06570440685540137,0.47142545867477825,0.10822216990286006,29.2,5.844655678480984,0.5854997876151562,0.09345836074841957,29.2,5.844655678480984,29.2,5.844655678480984,22.41165447536978,-36.123398597298305,6.609415346614495,9.773428868274873
strict_margin_008,BayesianMAB,mild_left_weak,10,0.08,0.08,0.15553077935905177,0.07024550456678222,27.135230069597092,4.879426700416356,0.003835871717015085,0.0040041574103259125,8.362896700399283,1.0338536078855214,0.4524729858424371,0.09835533656548467,0.5533222880020234,0.05481469187270705,-1.2094419841544377,0.14770873176292465,0.18017576028642296,0.11094998425199902,0.08591037026139589,0.07207294369165616,0.9140896297386041,0.07207294369165614,0.15553077935905177,0.07024550456678222,27.810024425402396,4.400846244430164,1.0,0.0,1.0,0.1060459812246948,0.04989869628562396,0.3330749606981063,0.1590991601599035,-29.264823210464392,9.043154124284193,0.17754418133905453,0.11046113549302464,0.15553077935905177,0.07024550456678222,0.5684255017587494,0.12437230932195285,33.3,9.960421677820674,0.6510962520153474,0.09549805039127698,33.3,9.960421677820674,33.3,9.960421677820674,29.264823210464392,-39.662743171230815,9.581624533556287,9.043154124284193
strict_margin_008,BayesianMAB,severe_left_weak,10,0.08,0.08,0.14787841015348396,0.06695229260236238,31.090761081230944,2.2924397327879933,0.002836495746735322,0.0021001731240942057,8.861519700238146,1.3960209794698253,0.37130319394935607,0.06896333028214001,0.5191017883538753,0.029425976563499136,-1.327902030038828,0.08974201292516323,0.15347911786730278,0.07388821634779977,0.07116389936412977,0.040931508249124164,0.9288361006358702,0.04093150824912416,0.14787841015348396,0.06695229260236238,25.556831445965187,3.6640352835464953,1.0,0.0,1.0,0.09267800643274039,0.05274514809712574,0.2960943701260499,0.12177037941868576,-33.79005696084677,9.390563186319817,0.14821595997256592,0.06673592820500915,0.14787841015348396,0.06695229260236238,0.6084971725223103,0.1129905506428662,35.4,9.531002045955084,0.6706950586544843,0.07259064102219609,35.4,9.531002045955084,35.4,9.531002045955084,33.79005696084677,-46.65617793715985,11.835515508583944,9.390563186319817
strict_margin_008,CCB-DF,balanced,10,0.08,0.08,0.28256855148831783,0.008771291722235598,30.65782116197081,6.155422069815418,0.004519411952373002,0.0035078547905202104,8.003803924963382,1.86384097968534,0.5208066732913323,0.031472230779161836,0.5009208931814155,0.04615320372330406,-1.3376004588940809,0.12595066346587713,0.15327206941663812,0.06314189028800624,0.09148733402439849,0.045161658612137986,0.9085126659756014,0.045161658612137986,0.28256855148831783,0.008771291722235598,28.843752107401407,4.255111226464398,1.0,0.0,1.0,0.13500287895925986,0.03971968975834259,0.4336183986827337,0.05803106644227196,-40.19441565367298,13.97555726712568,0.1510498471944159,0.0634429235646649,0.28256855148831783,0.008771291722235598,0.5834550436372614,0.12375028532267,42.3,11.4109596441316,0.6560413486376856,0.07997684818016626,42.3,11.4109596441316,42.3,11.4109596441316,40.19441565367298,-55.29285255786628,10.620974043914707,13.97555726712568
strict_margin_008,CCB-DF,mild_left_weak,10,0.08,0.08,0.2955496235872082,0.006675526134743143,32.8188269594146,4.239684782922525,0.004185590148531907,0.0025196911791902604,7.9683412006092125,1.0402944489669963,0.4676128652998555,0.023162750227315097,0.4814214662753198,0.03641979500872443,-1.395021156372912,0.11782728756001731,0.12945235230096105,0.0456824213039821,0.09152871320999262,0.03501396920636118,0.9084712867900073,0.0350139692063612,0.2955496235872082,0.006675526134743143,26.534928032887812,4.5899301774104515,1.0,0.0,1.0,0.12336047619466999,0.04160900499340449,0.42304119157444375,0.03937800285548146,-43.31674512373328,9.17530848373676,0.12749156798723557,0.04283714106606329,0.2955496235872082,0.006675526134743143,0.6260448179727023,0.09436232964453034,42.9,7.38173421358423,0.6708148345715824,0.0684701745314925,42.9,7.38173421358423,42.9,7.38173421358423,43.31674512373328,-59.142469523196795,7.131108761070103,9.17530848373676
strict_margin_008,CCB-DF,severe_left_weak,10,0.08,0.08,0.2966855547948556,0.006803886779037228,32.10216400953263,4.171317776992051,0.005086817535433793,0.0024496522288953125,9.44659805105439,1.021029809312751,0.4320795931032938,0.023731507319760772,0.4892150213610666,0.03173348166555273,-1.4167694261501724,0.09228304654236728,0.17074471372904163,0.06029072278057302,0.09007020241767946,0.031222516524136067,0.9099297975823205,0.03122251652413606,0.2966855547948556,0.006803886779037228,25.410658273457294,3.757621803312071,1.0,0.0,1.0,0.13792615091634247,0.0370970040474975,0.45691211399546666,0.052136448315251153,-45.189542452521536,10.858947237102663,0.1602265592006111,0.051210206724516434,0.2966855547948556,0.006803886779037228,0.7203324156765849,0.08891670256588767,47.6,8.499411744350311,0.7275793303163532,0.05669390916621214,47.6,8.499411744350311,47.6,8.499411744350311,45.189542452521536,-66.71128650206113,8.20846599527922,10.858947237102663
strict_margin_008,LinUCB,balanced,10,0.08,0.08,0.1446653463675613,0.023719552229439132,29.521088384414753,4.598791010773444,0.0002718713278495902,0.0004219763121291591,7.474355356158567,0.9872123291307657,0.49172144328424466,0.012334896673355208,0.5145965307832787,0.023917553692729323,-1.2853355415031715,0.0741255416174994,0.07437883100150182,0.051585013549549405,0.01399497323410367,0.01780433275725757,0.9860050267658964,0.01780433275725756,0.1446653463675613,0.023719552229439132,28.178467011857805,3.0902377030399633,1.0,0.0,1.0,0.0,0.0,0.2190441773690631,0.061149964799363264,-40.30461094116539,10.545625602958866,0.07437883100150182,0.051585013549549405,0.1446653463675613,0.023719552229439132,0.5991691050235618,0.0956102424009871,41.3,8.331266410336427,0.665447642213286,0.0631046008981926,41.3,8.331266410336427,41.3,8.331266410336427,40.30461094116539,-52.617531530716704,8.949764482798443,10.545625602958866
