scenario,agent,profile,num_runs,avg_async_mean,avg_async_std,avg_constraint_violation_mean,avg_constraint_violation_std,avg_dom_gap_mean,avg_dom_gap_std,avg_fatigue_mean,avg_fatigue_std,avg_fid_mean,avg_fid_std,avg_reward_raw_mean,avg_reward_raw_std,fatigue_overload_rate_mean,fatigue_overload_rate_std,feasible_rate_mean,feasible_rate_std,independence_gain_mean,independence_gain_std,mastered_mean,mastered_std,mastery_rate,regret_mean,regret_std,retention_delta_mean,retention_delta_std,sample_efficiency_mean,sample_efficiency_std,skill_improvement_mean,skill_improvement_std,steps_mean,steps_std,time_to_mastery_mean,time_to_mastery_std,total_reward_mean,total_reward_raw_mean,total_reward_raw_std,total_reward_std
obs_noise_x4,PianoMPC,balanced,10,33.44706211472491,3.645301665151222,0.0018512624337926552,0.002124945792052563,24.734822853528282,2.7979928126335,0.4729028285964015,0.046711923257096964,0.71460389242644,0.03465961137269397,-1.4446279976631764,0.06881483896359057,0.037818718859756593,0.03251646257428335,0.9621812811402435,0.03251646257428335,24.236883098938442,6.180936577042207,1.0,0.0,1.0,-21.83498720592227,10.280934149043054,0.5970107465037742,0.10147389870737612,88.2,39.04561435039792,0.5967504134207066,0.07080531585592456,88.2,39.04561435039792,88.2,39.04561435039792,21.83498720592227,-127.7923183554987,57.565512306589234,10.280934149043054
obs_noise_x4,PianoMPC,mild_left_weak,10,36.51906407835911,3.5161566262350377,0.0018893811037219762,0.0012857948422907506,24.588058077873153,1.7104501467803133,0.44486715611699673,0.038699421012052294,0.6960141514826906,0.034107234509949666,-1.5042017365947384,0.09402246404416077,0.04844800600477191,0.028127778295351746,0.951551993995228,0.028127778295351746,23.364397636589107,7.387112322408779,1.0,0.0,1.0,-19.454733981102194,11.547593697205848,0.6063492146242994,0.08579931370742752,80.0,31.524593573906706,0.5834197834044093,0.10309840708642092,80.0,31.524593573906706,80.0,31.524593573906706,19.454733981102194,-120.15279968992238,47.799351297836196,11.547593697205848
obs_noise_x4,PianoMPC,severe_left_weak,10,37.15377147635211,4.197035258848975,0.0027956561679964302,0.0015762532799476578,25.55527507277632,2.3540534815407557,0.39469757090846114,0.017209111860061806,0.668783082070436,0.04417311720668195,-1.5747688400282382,0.13039388776910027,0.051092060703285855,0.024886640163322912,0.9489079392967141,0.024886640163322937,20.58694888109086,5.756692386880795,1.0,0.0,1.0,-31.27899755632806,14.118212614115063,0.6450064243035996,0.07533071231416998,89.2,55.578413075581786,0.5757075386421829,0.06349179187935784,89.2,55.578413075581786,89.2,55.578413075581786,31.27899755632806,-136.24977144591827,77.5535650677365,14.118212614115063
obs_noise_x4,BayesianMAB,balanced,10,24.554312061518694,5.034051879705758,0.007195512928600774,0.004284730531465867,24.459438090760788,2.2423054883039493,0.5016170539115863,0.05038256991888164,0.6285876397666739,0.054768870305053244,-1.4637938057494724,0.11862931856432647,0.0866312777801179,0.0358651114396704,0.9133687222198821,0.03586511143967038,25.317582537464652,7.961018926259376,0.9,0.30000000000000004,0.9,-35.784500690096934,23.811837556586564,0.7081819418856892,0.10130901122724419,105.77777777777777,82.09314192194915,0.7153785052890218,0.05512286197226035,127.2,100.97306571556595,127.2,100.97306571556595,35.784500690096934,-179.17640911121822,135.45213011136656,23.811837556586564
obs_noise_x4,BayesianMAB,mild_left_weak,10,28.108251220025572,6.804254675472139,0.0049477232190424224,0.003429941380997838,24.5732744749206,2.1010195023904017,0.4402464293852983,0.03608748219543587,0.6175173422430513,0.05222267265697416,-1.5229216417272031,0.13886241438675048,0.06509566231868033,0.03696712873584849,0.9349043376813198,0.036967128735848474,24.48262305079979,7.586367476926788,1.0,0.0,1.0,-29.01463089066229,15.638355743892502,0.7543494566591427,0.06569398339252377,101.1,70.2857738094986,0.7345609637665469,0.04958494087326196,101.1,70.2857738094986,101.1,70.2857738094986,29.01463089066229,-147.1517045978967,90.3996691052022,15.638355743892502
obs_noise_x4,BayesianMAB,severe_left_weak,10,28.212117196541726,3.540858682474832,0.007260433379107392,0.004662701036304181,24.96627936162926,2.5503205547771155,0.4075361880301088,0.03748923435677843,0.60900129048823,0.04200918059872866,-1.5540181907803,0.09261580772820435,0.09199408447305508,0.0436956462081142,0.9080059155269449,0.043695646208114204,28.808691368101783,4.599314530925994,1.0,0.0,1.0,-38.94066151375889,12.323190905062663,0.8708602592295309,0.03800478223926089,87.4,29.193149881436227,0.8036386881416784,0.02852137587482565,87.4,29.193149881436227,87.4,29.193149881436227,38.94066151375889,-134.09631425559888,37.79525959889226,12.323190905062663
obs_noise_x4,CCB-DF,balanced,10,27.262879472635312,7.688227621086178,0.004908592313421218,0.0031380111975137376,25.25553188528852,2.203528078204861,0.48598106448949974,0.035804870375226124,0.5950912455879547,0.05759799453550233,-1.5650894877778811,0.1548229657484406,0.07078996184306104,0.03535480456351185,0.929210038156939,0.03535480456351187,29.773798461028758,2.858650168687757,0.9,0.30000000000000004,0.9,-49.57454440676919,18.40293140939305,0.7220542774620091,0.05137054886345459,101.55555555555556,45.225634596889385,0.717580956839684,0.04351012430586447,123.4,78.32904952825612,123.4,78.32904952825612,49.57454440676919,-184.4244152248158,102.1622576467757,18.40293140939305
obs_noise_x4,CCB-DF,mild_left_weak,10,27.5791803078448,5.617307586295316,0.005688784025159949,0.0027678699403547217,26.151967720584743,1.4589918476119046,0.4302119314572278,0.025481821714514147,0.5942214206207188,0.062193629053618374,-1.5825896230969507,0.1535611243635959,0.07514835067546635,0.023151946259222705,0.9248516493245337,0.023151946259222723,24.653144781633518,5.384121974881409,1.0,0.0,1.0,-60.652031167204804,26.89128888907607,0.8082276211665258,0.04739853945510755,132.2,76.84894273833571,0.7730731876430181,0.032137670915299905,132.2,76.84894273833571,132.2,76.84894273833571,60.652031167204804,-199.36330224797516,99.7772817976584,26.89128888907607
obs_noise_x4,CCB-DF,severe_left_weak,10,27.393874957141982,4.757845856582926,0.004918250769217156,0.002521792048689449,26.653666564249743,1.4413817534248052,0.3851486825011488,0.01996845117056806,0.595513037290253,0.04120498097402109,-1.594720792393092,0.10964470450468052,0.06962245785165769,0.021488829136494744,0.9303775421483422,0.021488829136494744,25.082641968277876,5.118161057758386,1.0,0.0,1.0,-66.27040726012206,17.196320604887863,0.892598130624177,0.01392683059845958,119.8,34.03468818720101,0.8220075652567983,0.028174796802234645,119.8,34.03468818720101,119.8,34.03468818720101,66.27040726012206,-187.96333361986228,41.95787534686486,17.196320604887863
obs_noise_x4,LinUCB,balanced,10,27.131192143808438,5.003642329971891,0.004590686511385809,0.004056820231173436,26.309494068288465,3.4242853439173255,0.49029236616489413,0.027002966159688876,0.6074668476156295,0.03096179474063859,-1.5604882100510307,0.12216047809944632,0.06415835322707952,0.04252217827947438,0.9358416467729205,0.04252217827947436,25.89379534040109,6.495289963305089,1.0,0.0,1.0,-44.0260020749267,18.692060827485502,0.7556279414599636,0.0149339913281671,97.9,40.06856623339548,0.7113969014590145,0.029137891180683707,97.9,40.06856623339548,97.9,40.06856623339548,44.0260020749267,-149.81949682926125,52.995339407925385,18.692060827485502
