agent,profile,seed,W,Hg,delta_guard,step,is_valid_step,action_id,proposed_action_id,env_guard_pass,env_guard_replaced,env_guard_reason,reward,mastery_flag,f_t,window_max,predicted_peak,actual_peak,window_threshold,peak_threshold,agent_guard_pass,std_guard_pass,lambda_t,will_block,violation_window_flag,violation_peak_flag
pianoMPC,balanced,1331714533,5,3,0.05,0,False,15,15,True,False,safe,0.0,0,0.06,0.06,,0.22799999999999998,0.25,0.3,True,True,,False,0,0
pianoMPC,balanced,1331714533,5,3,0.05,1,False,15,15,True,False,safe,-5.0,0,0.12,0.12,,0.282,0.25,0.3,True,True,,False,0,0
pianoMPC,balanced,1331714533,5,3,0.05,2,False,18,18,True,False,relaxed,5.0,0,0.174,0.174,,0.282,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1331714533,5,3,0.05,3,False,18,18,True,False,safe,0.5292937636190777,0,0.22799999999999998,0.22799999999999998,,0.282,0.25,0.3,False,True,,False,0,0
pianoMPC,balanced,1331714533,5,3,0.05,4,True,18,18,True,False,relaxed,3.8041906379390866,0,0.282,0.282,,0.282,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1331714533,5,3,0.05,5,True,24,24,True,False,safe,1.1140935499869875,0,0.03199999999999997,0.282,,0.20599999999999996,0.25,0.3,True,True,,False,1,0
pianoMPC,balanced,1331714533,5,3,0.05,6,True,15,15,True,False,safe,0.9801880353219535,0,0.09199999999999997,0.282,,0.20599999999999996,0.25,0.3,True,True,,False,1,0
pianoMPC,balanced,1331714533,5,3,0.05,7,True,15,15,True,False,safe,1.2112696862088472,0,0.15199999999999997,0.282,,0.20599999999999996,0.25,0.3,True,True,,False,1,0
pianoMPC,balanced,1331714533,5,3,0.05,8,True,18,18,True,False,relaxed,2.119876001628653,0,0.20599999999999996,0.282,,0.20599999999999996,0.25,0.3,False,True,,False,1,0
pianoMPC,balanced,1331714533,5,3,0.05,9,True,24,24,True,False,safe,-0.18445387488142637,0,0.0,0.20599999999999996,,0.174,0.25,0.3,True,True,,False,0,0
