agent,profile,seed,W,Hg,delta_guard,step,is_valid_step,action_id,proposed_action_id,env_guard_pass,env_guard_replaced,env_guard_reason,reward,mastery_flag,f_t,window_max,predicted_peak,actual_peak,window_threshold,peak_threshold,agent_guard_pass,std_guard_pass,lambda_t,will_block,violation_window_flag,violation_peak_flag
pianoMPC,mild_left_weak,1730474116,5,3,0.1,0,False,15,15,True,False,safe,0.0,0,0.11,0.11,,0.218,0.22,0.32,True,True,,False,0,0
pianoMPC,mild_left_weak,1730474116,5,3,0.1,1,False,18,18,True,False,relaxed,-5.0,0,0.164,0.164,,0.218,0.22,0.32,False,True,,False,0,0
pianoMPC,mild_left_weak,1730474116,5,3,0.1,2,False,18,18,True,False,relaxed,1.9163963781435716,0,0.218,0.218,,0.218,0.22,0.32,False,True,,False,0,0
pianoMPC,mild_left_weak,1730474116,5,3,0.1,3,False,24,24,True,False,safe,0.38166394793001795,0,0.0,0.218,,0.18,0.22,0.32,True,True,,False,0,0
pianoMPC,mild_left_weak,1730474116,5,3,0.1,4,True,15,15,True,False,safe,-0.4378417991189555,0,0.06,0.218,,0.23399999999999999,0.22,0.32,True,True,,False,0,0
pianoMPC,mild_left_weak,1730474116,5,3,0.1,5,True,15,15,True,False,safe,0.1555125197470134,0,0.12,0.218,,0.23399999999999999,0.22,0.32,True,True,,False,0,0
pianoMPC,mild_left_weak,1730474116,5,3,0.1,6,True,15,15,True,False,safe,-0.09231021895070107,0,0.18,0.218,,0.23399999999999999,0.22,0.32,True,True,,False,0,0
pianoMPC,mild_left_weak,1730474116,5,3,0.1,7,True,18,18,True,False,relaxed,-0.589613817887577,0,0.23399999999999999,0.23399999999999999,,0.23399999999999999,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1730474116,5,3,0.1,8,True,24,24,True,False,safe,-0.283277587858408,0,0.0,0.23399999999999999,,0.16799999999999998,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1730474116,5,3,0.1,9,True,15,15,True,False,safe,-0.31299535091396746,0,0.06,0.23399999999999999,,0.22199999999999998,0.22,0.32,True,True,,False,1,0
pianoMPC,mild_left_weak,1730474116,5,3,0.1,10,True,18,18,True,False,relaxed,3.1478313652995795,0,0.11399999999999999,0.23399999999999999,,0.27599999999999997,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1730474116,5,3,0.1,11,True,18,18,True,False,relaxed,1.092780385573769,0,0.16799999999999998,0.23399999999999999,,0.27599999999999997,0.22,0.32,False,True,,False,1,0
pianoMPC,mild_left_weak,1730474116,5,3,0.1,12,True,18,18,True,False,relaxed,2.9163636565371522,0,0.22199999999999998,0.22199999999999998,,0.27599999999999997,0.22,0.32,False,True,,False,1,0
